shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_3336,43.544071,-96.731303,205,17226.6107539
p_3336,43.544689,-96.731302,206,17295.27267158
p_3336,43.54469,-96.730746,207,17340.20706232
p_3336,43.544691,-96.730535,208,17357.2598115
p_3336,43.544692,-96.729994,209,17400.98194956
p_3336,43.544692,-96.729789,210,17417.54943439
p_3336,43.544693,-96.72953,211,17438.48133186
p_3336,43.544693,-96.729434,212,17446.23976365
p_3336,43.544695,-96.728383,213,17531.1787176
p_3336,43.544695,-96.728291,214,17538.61388115
p_3336,43.544694,-96.728168,215,17548.55499251
p_3336,43.544692,-96.727537,216,17599.55100224
p_3336,43.54469,-96.726948,217,17647.15273416
p_3336,43.54469,-96.726802,218,17658.95201642
p_3336,43.54469,-96.726685,219,17668.40760563
p_3336,43.544689,-96.72599,220,17724.57553224
p_3336,43.544689,-96.725826,221,17737.82952076
p_3336,43.544687,-96.725317,222,17778.96597619
p_3336,43.544799,-96.725305,223,17791.44728625
p_3336,43.544969,-96.725306,224,17810.33503027
p_3337,43.5449650239468,-96.7254432730567,1,0
p_3337,43.5460227959211,-96.7254787624273,2,117.55702518
p_3337,43.5460001840837,-96.7313831970932,3,594.73192187
p_3337,43.545096,-96.731355,4,695.21566527
p_3337,43.545097,-96.7313,5,699.66195884
p_3337,43.544689,-96.7313,6,744.9921296
p_3337,43.543937,-96.7313,7,828.54184759
p_3337,43.543453,-96.7313,8,882.31586238
p_3337,43.542457,-96.731307,9,992.97621713
p_3337,43.541667,-96.7313,10,1080.74965094
p_3337,43.541439,-96.7313,11,1106.0812021
p_3337,43.539958,-96.7313,12,1270.62515664
p_3337,43.539901,-96.7313,13,1276.95804262
p_3337,43.53897,-96.7313,14,1380.39517139
p_3337,43.5377,-96.731292,15,1521.49775728
p_3337,43.537021,-96.731292,16,1596.93683875
p_3337,43.536689,-96.731292,17,1633.82310211
p_3337,43.535797,-96.7313,18,1732.92925795
p_3337,43.534885,-96.7313,19,1834.25535206
p_3337,43.534175,-96.7313,20,1913.13859392
p_3337,43.533981,-96.7313,21,1934.69260477
p_3337,43.533065,-96.731285,22,2036.47030148
p_3337,43.53215,-96.731292,23,2138.131231
p_3337,43.531242,-96.731292,24,2239.01284785
p_3337,43.53033,-96.731292,25,2340.33886092
p_3337,43.529655,-96.731292,26,2415.33343251
p_3337,43.529422,-96.731292,27,2441.22044553
p_3337,43.528541,-96.731285,28,2539.10386762
p_3337,43.527599,-96.731292,29,2643.7644531
p_3337,43.527252,-96.731292,30,2682.31720068
p_3337,43.52613,-96.731285,31,2806.97605629
p_3337,43.525962,-96.731285,32,2825.64135895
p_3337,43.525772,-96.731285,33,2846.75092678
p_3337,43.524856,-96.731285,34,2948.52125441
p_3337,43.524158,-96.731292,35,3026.07318668
p_3337,43.523948,-96.731285,36,3049.41166897
p_3337,43.522125,-96.731285,37,3251.95231643
p_3337,43.521808,-96.731285,38,3287.17193968
p_3337,43.520759,-96.731277,39,3403.72067555
p_3337,43.518699,-96.731262,40,3632.59579837
p_3337,43.51852,-96.731262,41,3652.48320798
p_3337,43.516677,-96.731262,42,3857.2457186
p_3337,43.515792,-96.731262,43,3955.57169716
p_3337,43.515106,-96.731254,44,4031.79095273
p_3337,43.514877,-96.731254,45,4057.23348852
p_3337,43.514884,-96.732513,46,4159.03518719
p_3337,43.514881,-96.733741,47,4258.32791004
p_3337,43.514881,-96.734405,48,4312.01683361
p_3337,43.514881,-96.734977,49,4358.26693042
p_3337,43.514865,-96.736236,50,4460.08119067
p_3337,43.514865,-96.737464,51,4559.37338278
p_3337,43.514862,-96.738716,52,4660.60669012
p_3337,43.514865,-96.740852,53,4833.31721337
p_3337,43.514865,-96.74118,54,4859.83825491
p_3337,43.514858,-96.742309,55,4951.12893855
p_3337,43.514854,-96.743637,56,5058.50774967
p_3337,43.514854,-96.744888,57,5159.65966734
p_3337,43.514858,-96.745903,58,5241.73056926
p_3337,43.514858,-96.746139,59,5260.81278428
p_3337,43.514858,-96.747383,60,5361.39869736
p_3337,43.514858,-96.748619,61,5461.33775569
p_3337,43.514858,-96.749847,62,5560.62995928
p_3337,43.514858,-96.750808,63,5638.3333857
p_3337,43.514858,-96.751075,64,5659.92216286
p_3337,43.51485,-96.752365,65,5764.23128454
p_3337,43.514846,-96.753616,66,5865.38418848
p_3337,43.514846,-96.754165,67,5909.77460426
p_3337,43.514846,-96.754829,68,5963.46355886
p_3337,43.514839,-96.756111,69,6067.12497598
p_3337,43.514835,-96.757377,70,6169.4907398
p_3337,43.514831,-96.758071,71,6225.607172
p_3337,43.514827,-96.75859,72,6267.57424689
p_3337,43.514827,-96.759819,73,6366.94735819
p_3337,43.514831,-96.760841,74,6449.58428663
p_3337,43.514831,-96.761108,75,6471.17307342
p_3337,43.514842,-96.764572,76,6751.26394438
p_3337,43.514842,-96.764839,77,6772.85272725
p_3337,43.514842,-96.765014,78,6787.00267857
p_3337,43.514842,-96.765151,79,6798.08006903
p_3337,43.514842,-96.766403,80,6899.3128636
p_3337,43.514839,-96.766471,81,6904.82122395
p_3337,43.514842,-96.767929,82,7022.71100675
p_3337,43.514831,-96.769577,83,7155.96873614
p_3337,43.514831,-96.771003,84,7271.27064611
p_3337,43.514831,-96.771186,85,7286.06745503
p_3337,43.514251,-96.771171,86,7350.51847323
p_3337,43.514007,-96.771141,87,7377.7358582
p_3337,43.513771,-96.771072,88,7404.54311689
p_3337,43.513042,-96.771064,89,7485.53960146
p_3337,43.512676,-96.771064,90,7526.20320239
p_3337,43.512012,-96.771057,91,7599.977583
p_3337,43.510299,-96.771057,92,7790.29651077
p_3337,43.509407,-96.771049,93,7889.40220925
p_3337,43.508361,-96.771041,94,8005.6173893
p_3337,43.508364,-96.771106,95,8010.88420499
p_3337,43.505391,-96.7711,96,8341.192645
p_3337,43.505286,-96.771179,97,8354.49323332
p_3337,43.505147,-96.771386,98,8377.26872234
p_3337,43.504786,-96.771419,99,8417.46544145
p_3337,43.504272,-96.771422,100,8474.57267896
p_3337,43.50421,-96.771395,101,8481.7988287
p_3337,43.504053,-96.771103,102,8511.15697509
p_3337,43.503746,-96.771115,103,8545.279264
p_3337,43.50379,-96.772059,104,8621.77845499
p_3337,43.504034,-96.772758,105,8684.47170665
p_3337,43.50408,-96.773006,106,8705.16869942
p_3337,43.504068,-96.773417,107,8738.43350738
p_3337,43.504012,-96.773667,108,8759.58700342
p_3337,43.505012,-96.774046,109,8874.83978072
p_3337,43.505008,-96.77404,110,8875.49776167
p_3337,43.505062,-96.774063,111,8881.7790121
p_3337,43.505386,-96.7742,112,8919.4426376
p_3337,43.505466,-96.774246,113,8929.07791562
p_3337,43.505542,-96.774314,114,8939.15452057
p_3337,43.505615,-96.774398,115,8949.73398632
p_3337,43.505741,-96.774589,116,8970.5798206
p_3337,43.505874,-96.774887,117,8998.84832178
p_3337,43.506,-96.775085,118,9020.11694981
p_3337,43.506198,-96.775238,119,9045.35608988
p_3337,43.506515,-96.775573,120,9089.78951121
p_3337,43.506546,-96.775611,121,9094.4053106
p_3337,43.506553,-96.775627,122,9095.91494275
p_3337,43.506603,-96.775741,123,9106.67822927
p_3337,43.506725,-96.775642,124,9122.42051581
p_3337,43.506839,-96.775611,125,9135.33192323
p_3337,43.507579,-96.775619,126,9217.55041067
p_3337,43.507587,-96.771034,127,9588.32463497
p_3337,43.509246,-96.771049,128,9772.64791941
p_3337,43.509407,-96.771049,129,9790.53544862
p_3337,43.510299,-96.771057,130,9889.6411471
p_3337,43.512012,-96.771057,131,10079.96007487
p_3337,43.512332,-96.771057,132,10115.51294572
p_3337,43.513042,-96.771064,133,10194.39791572
p_3337,43.513771,-96.771072,134,10275.39440029
p_3337,43.514003,-96.771011,135,10301.63791234
p_3337,43.514209,-96.770996,136,10324.55719515
p_3337,43.514831,-96.771003,137,10393.66543418
p_3337,43.514831,-96.769577,138,10508.96734415
p_3337,43.514839,-96.768486,139,10597.18667133
p_3337,43.514842,-96.767929,140,10642.22517941
p_3337,43.514839,-96.766471,141,10760.11496221
p_3337,43.514842,-96.766403,142,10765.62332256
p_3337,43.514842,-96.765151,143,10866.85611713
p_3337,43.514842,-96.765144,144,10867.42211518
p_3337,43.514842,-96.765014,145,10877.93350759
p_3337,43.514842,-96.764839,146,10892.08345891
p_3337,43.514831,-96.761329,147,11175.89371103
p_3337,43.514831,-96.761108,148,11193.76308137
p_3337,43.514827,-96.759819,149,11297.98854978
p_3337,43.514827,-96.75859,150,11397.36166108
p_3337,43.514831,-96.758071,151,11439.32873597
p_3337,43.514835,-96.757377,152,11495.44516817
p_3337,43.514839,-96.756294,153,11583.01428754
p_3337,43.514839,-96.756111,154,11597.81109451
p_3337,43.514846,-96.754829,155,11701.47251163
p_3337,43.514846,-96.753616,156,11799.551882
p_3337,43.51485,-96.752365,157,11900.70478594
p_3337,43.514854,-96.751579,158,11964.25982488
p_3337,43.514858,-96.751075,159,12005.0140984
p_3337,43.514858,-96.749847,160,12104.30630199
p_3337,43.514858,-96.748619,161,12203.59850558
p_3337,43.514858,-96.747383,162,12303.53756391
p_3337,43.514858,-96.746452,163,12378.81528503
p_3337,43.514858,-96.746139,164,12404.12347699
p_3337,43.514854,-96.744888,165,12505.27636757
p_3337,43.514854,-96.743637,166,12606.42828524
p_3337,43.514858,-96.742309,167,12713.80709636
p_3337,43.514862,-96.741752,168,12758.84654919
p_3337,43.514865,-96.74118,169,12805.09786037
p_3337,43.514862,-96.738716,170,13004.329383
p_3337,43.514865,-96.737464,171,13105.56269034
p_3337,43.514865,-96.736373,172,13193.7774962
p_3337,43.514865,-96.736236,173,13204.85488245
p_3337,43.514881,-96.734977,174,13306.6691427
p_3337,43.514881,-96.733741,175,13406.60816308
p_3337,43.514884,-96.732513,176,13505.90088593
p_3337,43.514877,-96.731254,177,13607.7025846
p_3337,43.515544,-96.731262,178,13681.81096236
p_3337,43.515792,-96.731262,179,13709.36445418
p_3337,43.516677,-96.731262,180,13807.69043274
p_3337,43.518257,-96.731262,181,13983.23289574
p_3337,43.51852,-96.731262,182,14012.45294336
p_3337,43.520759,-96.731277,183,14261.21521892
p_3337,43.522125,-96.731285,184,14412.98316156
p_3337,43.52288,-96.731285,185,14496.86586836
p_3337,43.523948,-96.731285,186,14615.52380902
p_3337,43.524158,-96.731292,187,14638.86229131
p_3337,43.524673,-96.731285,188,14696.08311429
p_3337,43.524856,-96.731285,189,14716.41495726
p_3337,43.525772,-96.731285,190,14818.18528489
p_3337,43.525962,-96.731285,191,14839.29485272
p_3337,43.527252,-96.731292,192,14982.61884372
p_3337,43.527599,-96.731292,193,15021.1715913
p_3337,43.528541,-96.731285,194,15125.83217678
p_3337,43.528774,-96.731285,195,15151.7191858
p_3337,43.529422,-96.731292,196,15223.71618698
p_3337,43.53033,-96.731292,197,15324.59777159
p_3337,43.531242,-96.731292,198,15425.92378466
p_3337,43.53215,-96.731292,199,15526.80540151
p_3337,43.532672,-96.731285,200,15584.80398837
p_3337,43.533065,-96.731285,201,15628.46751655
p_3337,43.533981,-96.7313,202,15730.24521326
p_3337,43.534885,-96.7313,203,15830.68246597
p_3337,43.535514,-96.7313,204,15900.56636028
p_3337,43.535797,-96.7313,205,15932.00856008
p_3337,43.536689,-96.731292,206,16031.11471592
p_3337,43.5377,-96.731292,207,16143.44006075
p_3337,43.538864,-96.7313,208,16272.76583779
p_3337,43.53897,-96.7313,209,16284.54278156
p_3337,43.539901,-96.7313,210,16387.97991033
p_3337,43.539958,-96.7313,211,16394.31279631
p_3337,43.541439,-96.7313,212,16558.85675085
p_3337,43.542457,-96.731307,213,16671.96132747
p_3337,43.542457,-96.731155,214,16684.24596516
p_3337,43.542363589587,-96.7312972100999,215,16699.73163685
p_3337,43.54278,-96.731305,216,16746.00049742
p_3337,43.543455,-96.731303,217,16820.99541604
p_3337,43.543939,-96.731303,218,16874.76943085
p_3337,43.544071,-96.731303,219,16889.43507205
p_3337,43.544689,-96.731302,220,16958.09698973
p_3337,43.54469,-96.730746,221,17003.03138047
p_3337,43.544691,-96.730535,222,17020.08412965
p_3337,43.544692,-96.729994,223,17063.80626771
p_3337,43.544692,-96.729789,224,17080.37375254
p_3337,43.544693,-96.72953,225,17101.30565001
p_3337,43.544693,-96.729434,226,17109.0640818
p_3337,43.544695,-96.728383,227,17194.00303575
p_3337,43.544695,-96.728291,228,17201.4381993
p_3337,43.544694,-96.728168,229,17211.37931066
p_3337,43.544692,-96.727537,230,17262.37532039
p_3337,43.54469,-96.726948,231,17309.97705231
p_3337,43.54469,-96.726802,232,17321.77633457
p_3337,43.54469,-96.726685,233,17331.23192378
p_3337,43.544689,-96.72599,234,17387.39985039
p_3337,43.544689,-96.725826,235,17400.65383891
p_3337,43.544687,-96.725317,236,17441.79029434
p_3337,43.544799,-96.725305,237,17454.2716044
p_3337,43.544969,-96.725306,238,17473.15934842
p_3338,43.544967,-96.725303,1,0
p_3338,43.544799,-96.725303,2,18.6653644
p_3338,43.544685,-96.725318,3,31.3890278
p_3338,43.544677,-96.723815,4,152.86025149
p_3338,43.544689,-96.72335,5,190.46380424
p_3338,43.544746,-96.722991,6,220.16021035
p_3338,43.544834,-96.722656,7,248.94517459
p_3338,43.545406,-96.721069,8,392.08238969
p_3338,43.546218,-96.718719,9,602.33739533
p_3338,43.546318,-96.71836,10,633.40454035
p_3338,43.546413,-96.717933,11,669.49054462
p_3338,43.54652,-96.717025,12,743.82696822
p_3338,43.546615,-96.716094,13,819.80199761
p_3338,43.546661,-96.715621,14,858.36735226
p_3338,43.546657,-96.714172,15,975.4682197
p_3338,43.546661,-96.712799,16,1086.4272416
p_3338,43.546661,-96.712341,17,1123.44022247
p_3338,43.546665,-96.711418,18,1198.03320621
p_3338,43.546669,-96.710777,19,1249.83711771
p_3338,43.546669,-96.710105,20,1304.1443663
p_3338,43.546669,-96.709838,21,1325.72179989
p_3338,43.546669,-96.7089,22,1401.52566772
p_3338,43.546665,-96.707649,23,1502.62540973
p_3338,43.546669,-96.706901,24,1563.07618514
p_3338,43.546672,-96.706405,25,1603.16149149
p_3338,43.546676,-96.705154,26,1704.2612218
p_3338,43.546672,-96.703903,27,1805.36095211
p_3338,43.546669,-96.703056,28,1873.81152317
p_3338,43.546669,-96.702667,29,1905.24830844
p_3338,43.546672,-96.701416,30,2006.34761726
p_3338,43.546672,-96.700164,31,2107.52718849
p_3338,43.546669,-96.699386,32,2170.40164095
p_3338,43.546669,-96.698921,33,2207.98031743
p_3338,43.546672,-96.697677,34,2308.51392885
p_3338,43.54663,-96.697074,35,2357.46790896
p_3338,43.546623,-96.696624,36,2393.84271076
p_3338,43.546619,-96.696426,37,2409.85013665
p_3338,43.546627,-96.695182,38,2510.38720352
p_3338,43.546627,-96.694961,39,2528.24718904
p_3338,43.54663,-96.694534,40,2562.7565527
p_3338,43.546627,-96.694152,41,2593.62945743
p_3338,43.546627,-96.694007,42,2605.34754748
p_3338,43.546627,-96.693725,43,2628.13721227
p_3338,43.546627,-96.693214,44,2669.43337789
p_3338,43.546634,-96.69271,45,2710.17126466
p_3338,43.546638,-96.692535,46,2724.32076592
p_3338,43.546672,-96.691452,47,2811.92421822
p_3338,43.546672,-96.690277,48,2906.88108419
p_3338,43.54668,-96.689338,49,2982.77096277
p_3338,43.546726,-96.68885,50,3022.53812421
p_3338,43.546722,-96.687805,51,3106.99022089
p_3338,43.546718,-96.687454,52,3135.35951779
p_3338,43.54671,-96.685585,53,3286.40405576
p_3338,43.546718,-96.683235,54,3476.31973575
p_3338,43.546718,-96.682968,55,3497.89715186
p_3338,43.546695,-96.682441,56,3540.5628855
p_3338,43.546619,-96.6818,57,3593.04857276
p_3338,43.546512,-96.681137,58,3647.93157217
p_3338,43.54636,-96.680442,59,3706.58169072
p_3338,43.546192,-96.679885,60,3755.31203321
p_3338,43.546108,-96.679626,61,3778.22949101
p_3338,43.544288,-96.673927,62,4281.23535681
p_3338,43.544193,-96.673995,63,4293.135179
p_3338,43.544136,-96.674018,64,4299.73522966
p_3338,43.543941,-96.674041,65,4321.47997581
p_3338,43.543937,-96.67572,66,4457.17413407
p_3338,43.543937,-96.675849,67,4467.59965707
p_3338,43.543937,-96.677116,68,4569.99607288
p_3338,43.543937,-96.678367,69,4671.09940056
p_3338,43.543937,-96.679573,70,4768.56591789
p_3338,43.543937,-96.679924,71,4796.93303861
p_3338,43.543945,-96.68161,72,4933.19508955
p_3338,43.543945,-96.681869,73,4954.12695079
p_3338,43.543945,-96.682945,74,5041.08711562
p_3338,43.543952,-96.684104,75,5134.75839744
p_3338,43.543945,-96.685203,76,5223.58077598
p_3338,43.543945,-96.685302,77,5231.58175769
p_3338,43.543949,-96.685493,78,5247.02439068
p_3338,43.543945,-96.686454,79,5324.69175476
p_3338,43.543941,-96.687316,80,5394.35828803
p_3338,43.543941,-96.687713,81,5426.44303498
p_3338,43.543941,-96.688957,82,5526.98062996
p_3338,43.543945,-96.690956,83,5688.53642266
p_3338,43.543945,-96.691444,84,5727.97560522
p_3338,43.544982,-96.691452,85,5843.1915946
p_3338,43.546672,-96.691452,86,6030.95630331
p_3338,43.546798,-96.691452,87,6044.95533116
p_3338,43.546787,-96.691894,88,6080.69610577
p_3338,43.546756,-96.693153,89,6182.49948886
p_3338,43.546752,-96.693634,90,6221.37368082
p_3338,43.546752,-96.693977,91,6249.09296759
p_3338,43.546752,-96.694183,92,6265.7407025
p_3338,43.546752,-96.694435,93,6286.10589278
p_3338,43.546752,-96.694946,94,6327.40197307
p_3338,43.546752,-96.695182,95,6346.4741354
p_3338,43.546749,-96.696105,96,6421.06643205
p_3338,43.546749,-96.696418,97,6446.36129266
p_3338,43.54673,-96.697059,98,6498.20622956
p_3338,43.546672,-96.697677,99,6548.56348327
p_3338,43.546669,-96.698921,100,6649.09709469
p_3338,43.546672,-96.700164,101,6749.5498922
p_3338,43.546672,-96.701416,102,6850.72946343
p_3338,43.546669,-96.702667,103,6951.82877225
p_3338,43.546669,-96.703193,104,6994.33712457
p_3338,43.546672,-96.703903,105,7051.71628544
p_3338,43.546676,-96.705154,106,7152.81601575
p_3338,43.546672,-96.706092,107,7228.62118003
p_3338,43.546672,-96.706405,108,7253.91607284
p_3338,43.546665,-96.707649,109,7354.45214324
p_3338,43.546669,-96.7089,110,7455.55188525
p_3338,43.546669,-96.710105,111,7552.93318667
p_3338,43.546669,-96.710777,112,7607.24043526
p_3338,43.546669,-96.710983,113,7623.88819301
p_3338,43.546668,-96.710984,114,7624.02557905
p_3338,43.546668,-96.711235,115,7644.30998325
p_3338,43.546668,-96.711421,116,7659.34145409
p_3338,43.546667,-96.711611,117,7674.69658445
p_3338,43.546664,-96.712181,118,7720.76197705
p_3338,43.546663,-96.712343,119,7733.85437567
p_3338,43.546661,-96.712797,120,7770.54477133
p_3338,43.54666,-96.71307,121,7792.60737392
p_3338,43.546658,-96.713874,122,7857.58250847
p_3338,43.546657,-96.713874,123,7857.69361186
p_3338,43.546657,-96.714172,124,7881.77629533
p_3338,43.546661,-96.715621,125,7998.87716277
p_3338,43.546688,-96.716369,126,8059.40068372
p_3338,43.546669,-96.717025,127,8112.45690569
p_3338,43.546653,-96.71775,128,8171.07428414
p_3338,43.5466,-96.718566,129,8237.28122876
p_3338,43.54631,-96.72245,130,8552.81465182
p_3338,43.546089,-96.723289,131,8624.92736249
p_3338,43.546028,-96.723503,132,8643.50233984
p_3338,43.545993,-96.723815,133,8669.01478796
p_3338,43.545993,-96.725311,134,8789.91441859
p_3338,43.544967,-96.725303,135,8903.90831084
p_3339,43.544967,-96.725303,1,0
p_3339,43.544799,-96.725303,2,18.6653644
p_3339,43.544685,-96.725318,3,31.3890278
p_3339,43.544677,-96.723815,4,152.86025149
p_3339,43.543453,-96.723808,5,288.85192072
p_3339,43.542961,-96.723808,6,343.51475752
p_3339,43.542583,-96.723808,7,385.51181185
p_3339,43.542457,-96.723808,8,399.51082934
p_3339,43.541442,-96.7238,9,512.28253468
p_3339,43.54055,-96.723785,10,611.39407859
p_3339,43.540451,-96.723785,11,622.39330272
p_3339,43.539367,-96.72377,12,742.83534107
p_3339,43.537647,-96.72377,13,933.93290549
p_3339,43.536674,-96.723808,14,1042.07995153
p_3339,43.536674,-96.723068,15,1101.89245662
p_3339,43.53667,-96.722465,16,1150.63359319
p_3339,43.53667,-96.722305,17,1163.56602758
p_3339,43.53667,-96.721603,18,1220.30708346
p_3339,43.53667,-96.720878,19,1278.90717678
p_3339,43.536666,-96.719413,20,1397.32061701
p_3339,43.536659,-96.717918,21,1518.16056852
p_3339,43.536655,-96.716979,22,1594.05911025
p_3339,43.536655,-96.716308,23,1648.29452041
p_3339,43.535629,-96.7163,24,1762.28822632
p_3339,43.535106,-96.716308,25,1820.39878415
p_3339,43.534835,-96.716308,26,1850.50774217
p_3339,43.534835,-96.715965,27,1878.23248907
p_3339,43.534832,-96.714508,28,1996.00251535
p_3339,43.534828,-96.713752,29,2057.11174181
p_3339,43.53482,-96.711784,30,2216.18802033
p_3339,43.53482,-96.711311,31,2254.42069827
p_3339,43.533912,-96.711303,32,2355.30443488
p_3339,43.533016,-96.711303,33,2454.85284541
p_3339,43.532413,-96.711296,34,2521.85041747
p_3339,43.5324132976179,-96.7112891380263,35,2522.40607887
p_3339,43.5295976198593,-96.7112994911149,36,2835.23769432
p_3339,43.5296082961167,-96.7112931840037,37,2836.52879193
p_3339,43.52138979604,-96.7112352703175,38,3749.6406559
p_3339,43.5214,-96.711257,39,3751.73149589
p_3339,43.520427,-96.71125,40,3859.83609112
p_3339,43.519718,-96.71125,41,3938.60802986
p_3339,43.519382,-96.711242,42,3975.94419559
p_3339,43.518772,-96.711242,43,4043.7169378
p_3339,43.518478,-96.711242,44,4076.3811749
p_3339,43.517436,-96.711242,45,4192.15032818
p_3339,43.516708,-96.711235,46,4273.03515912
p_3339,43.516468,-96.711273,47,4299.87626407
p_3339,43.516319,-96.71183,48,4347.85852664
p_3339,43.516246,-96.712043,49,4366.89483664
p_3339,43.516105,-96.712371,50,4397.69650751
p_3339,43.516071,-96.712455,51,4405.46815584
p_3339,43.515155,-96.71437,52,4590.75781245
p_3339,43.514999,-96.714782,53,4628.30975806
p_3339,43.514911,-96.715141,54,4658.93964296
p_3339,43.514881,-96.715347,55,4675.92635576
p_3339,43.514854,-96.715881,56,4719.20798307
p_3339,43.514858,-96.716644,57,4780.90335719
p_3339,43.514873,-96.719024,58,4973.34983651
p_3339,43.514881,-96.720115,59,5061.56910251
p_3339,43.514884,-96.721069,60,5138.70721993
p_3339,43.514884,-96.721214,61,5150.43145718
p_3339,43.514884,-96.72219,62,5229.34770237
p_3339,43.514888,-96.723724,63,5353.38283882
p_3339,43.514884,-96.724685,64,5431.08750017
p_3339,43.514884,-96.725059,65,5461.32794659
p_3339,43.514884,-96.726219,66,5555.12184456
p_3339,43.515777,-96.726219,67,5654.33662978
p_3339,43.516067,-96.726226,68,5686.56141102
p_3339,43.516693,-96.726234,69,5756.11477382
p_3339,43.51752,-96.726257,70,5848.01562108
p_3339,43.517608,-96.726257,71,5857.79266982
p_3339,43.518524,-96.726264,72,5959.56444166
p_3339,43.519409,-96.726249,73,6057.89794637
p_3339,43.520328,-96.726264,74,6160.00868739
p_3339,43.521247,-96.726272,75,6262.11429138
p_3339,43.522014,-96.72628,76,6347.33267469
p_3339,43.522121,-96.72628,77,6359.22068653
p_3339,43.523399,-96.72628,78,6501.21022843
p_3339,43.523956,-96.726295,79,6563.10644982
p_3339,43.524391,-96.726303,80,6611.44056275
p_3339,43.525279,-96.726295,81,6710.10211851
p_3339,43.525398,-96.726295,82,6723.32337292
p_3339,43.526409,-96.726272,83,6835.66388348
p_3339,43.527305,-96.72628,84,6935.21427927
p_3339,43.527412,-96.72628,85,6947.10230216
p_3339,43.528419,-96.72628,86,7058.98305187
p_3339,43.529277,-96.726287,87,7154.31114544
p_3339,43.529422,-96.726287,88,7170.42108863
p_3339,43.530334,-96.726295,89,7271.74914923
p_3339,43.531173,-96.726295,90,7364.9646366
p_3339,43.53123,-96.726295,91,7371.29751288
p_3339,43.532135,-96.726303,92,7471.8478997
p_3339,43.53305,-96.72631,93,7573.50882896
p_3339,43.533531,-96.72631,94,7626.94943611
p_3339,43.533588,-96.72631,95,7633.28231501
p_3339,43.533969,-96.72631,96,7675.61261245
p_3339,43.534519,-96.72631,97,7736.71934603
p_3339,43.534595,-96.72631,98,7745.16318604
p_3339,43.534862,-96.72631,99,7774.82773014
p_3339,43.53564,-96.726318,100,7861.26841634
p_3339,43.535778,-96.726318,101,7876.60065526
p_3339,43.536186,-96.72631,102,7921.93536691
p_3339,43.536483,-96.726303,103,7954.93786554
p_3339,43.536685,-96.726303,104,7977.38071146
p_3339,43.536811,-96.72631,105,7991.39114384
p_3339,43.536914,-96.726333,106,8002.9847914
p_3339,43.537521,-96.726737,107,8077.91406819
p_3339,43.53762,-96.726737,108,8088.91328666
p_3339,43.541343,-96.726791,109,8502.57372716
p_3339,43.54145,-96.726791,110,8514.46177935
p_3339,43.541454,-96.726043,111,8574.91776566
p_3339,43.541454,-96.725296,112,8635.29129518
p_3339,43.54145,-96.724548,113,8695.74728149
p_3339,43.541442,-96.7238,114,8756.20817393
p_3339,43.542301,-96.723808,115,8851.64809942
p_3339,43.542298,-96.723816,116,8852.3755177
p_3339,43.5434741037034,-96.7237710604418,117,8983.09501088
p_3339,43.5460300026834,-96.7237839337435,118,9267.06587344
p_3339,43.5460317228544,-96.725303090526,119,9389.83699741
p_3339,43.544968,-96.72529,120,9508.02492786
p_3340,43.544967,-96.725303,1,0
p_3340,43.544799,-96.725303,2,18.6653644
p_3340,43.544685,-96.725318,3,31.3890278
p_3340,43.544677,-96.723815,4,152.86025149
p_3340,43.543453,-96.723808,5,288.85192072
p_3340,43.542961,-96.723808,6,343.51475752
p_3340,43.542583,-96.723808,7,385.51181185
p_3340,43.542457,-96.723808,8,399.51082934
p_3340,43.541442,-96.7238,9,512.28253468
p_3340,43.541446,-96.72229,10,634.32356424
p_3340,43.541442,-96.721588,11,691.06188402
p_3340,43.541442,-96.721435,12,703.42754914
p_3340,43.541442,-96.720893,13,747.23271579
p_3340,43.541442,-96.720848,14,750.86967612
p_3340,43.541442,-96.719421,15,866.20172927
p_3340,43.541435,-96.718681,16,926.01458126
p_3340,43.541435,-96.718238,17,961.81843933
p_3340,43.541435,-96.717956,18,984.61006004
p_3340,43.541435,-96.717811,19,996.3291558
p_3340,43.541416,-96.717445,20,1025.98500124
p_3340,43.541416,-96.716735,21,1083.36817778
p_3340,43.541408,-96.715263,22,1202.34057045
p_3340,43.541385,-96.714935,23,1228.97286807
p_3340,43.541294,-96.714309,24,1280.56742012
p_3340,43.541286,-96.713851,25,1317.59435676
p_3340,43.54129,-96.712783,26,1403.91291236
p_3340,43.54129,-96.712638,27,1415.6320362
p_3340,43.54129,-96.711364,28,1518.59868291
p_3340,43.54129,-96.711219,29,1530.31780675
p_3340,43.541282,-96.7107,30,1572.27360659
p_3340,43.541259,-96.710449,31,1592.72013255
p_3340,43.541206,-96.71022,32,1612.14243382
p_3340,43.541152,-96.710083,33,1624.73595504
p_3340,43.541027,-96.709838,34,1648.92205189
p_3340,43.54087,-96.709648,35,1672.16163078
p_3340,43.540679,-96.709495,36,1696.72241813
p_3340,43.540481,-96.709396,37,1720.13084757
p_3340,43.539974,-96.709205,38,1778.5372102
p_3340,43.539848,-96.709129,39,1793.82457646
p_3340,43.539611,-96.70893,40,1824.67969503
p_3340,43.539394,-96.708648,41,1857.85731741
p_3340,43.539253,-96.708435,42,1881.13358911
p_3340,43.53836,-96.706947,43,2037.04350113
p_3340,43.538177,-96.706649,44,2068.56368977
p_3340,43.537704,-96.705886,45,2149.5878482
p_3340,43.537654,-96.705795,46,2158.80515646
