,PID,Activity_ID,Activity_Type,Start_time,End_time
41381,500-2016000607896-0138981,500-2016000607896-0138981_a-3,Home,20:14:33,
41382,500-2016000607896-0139103,500-2016000607896-0139103_a-1,Home,,08:18:30
41383,500-2016000607896-0139103,500-2016000607896-0139103_a-2,Work,08:21:44,18:21:46
41384,500-2016000607896-0139103,500-2016000607896-0139103_a-3,Home,18:35:17,
41385,500-2016000607896-0139225,500-2016000607896-0139225_a-1,Home,,15:24:56
41386,500-2016000607896-0139225,500-2016000607896-0139225_a-2,Secondary,16:00:09,17:27:24
41387,500-2016000607896-0139225,500-2016000607896-0139225_a-3,Home,19:48:12,
41388,500-2016000607896-1138738,500-2016000607896-1138738_a-1,Home,,12:45:53
41389,500-2016000607896-1138738,500-2016000607896-1138738_a-2,Secondary,12:54:36,16:10:16
41390,500-2016000607896-1138738,500-2016000607896-1138738_a-3,Home,16:18:52,
41391,500-2016000607896-1138860,500-2016000607896-1138860_a-1,Home,,12:37:02
41392,500-2016000607896-1138860,500-2016000607896-1138860_a-2,Secondary,13:08:16,15:23:16
41393,500-2016000607896-1138860,500-2016000607896-1138860_a-3,Home,15:43:21,
41394,500-2016000607896-1138982,500-2016000607896-1138982_a-1,Home,,08:41:38
41395,500-2016000607896-1138982,500-2016000607896-1138982_a-2,Work,08:52:56,20:13:28
41396,500-2016000607896-1138982,500-2016000607896-1138982_a-3,Home,20:28:04,
41397,500-2016000607896-1139104,500-2016000607896-1139104_a-1,Home,,17:53:28
41398,500-2016000607896-1139104,500-2016000607896-1139104_a-2,Secondary,18:15:43,21:17:05
41399,500-2016000607896-1139104,500-2016000607896-1139104_a-3,Home,22:25:44,
41400,500-2016000607896-1139226,500-2016000607896-1139226_a-1,Home,,12:37:02
41401,500-2016000607896-1139226,500-2016000607896-1139226_a-2,Secondary,12:55:18,15:23:16
41402,500-2016000607896-1139226,500-2016000607896-1139226_a-3,Home,15:43:21,
41403,500-2016000755626-0142607,500-2016000755626-0142607_a-1,Home,,08:11:29
41404,500-2016000755626-0142607,500-2016000755626-0142607_a-2,Work,08:27:43,17:55:01
41405,500-2016000755626-0142607,500-2016000755626-0142607_a-3,Home,18:06:41,
41406,500-2016000880566-0145728,500-2016000880566-0145728_a-1,Home,,08:59:04
41407,500-2016000880566-0145728,500-2016000880566-0145728_a-2,Work,09:10:07,19:13:20
41408,500-2016000880566-0145728,500-2016000880566-0145728_a-3,Home,19:45:31,
41409,500-2016000880566-0145800,500-2016000880566-0145800_a-1,Home,,07:43:20
41410,500-2016000880566-0145800,500-2016000880566-0145800_a-2,Work,07:55:50,17:03:23
41411,500-2016000880566-0145800,500-2016000880566-0145800_a-3,Home,17:16:32,
41412,500-2016000905283-0146034,500-2016000905283-0146034_a-1,Home,,08:30:02
41413,500-2016000905283-0146034,500-2016000905283-0146034_a-2,Work,08:40:11,19:40:42
41414,500-2016000905283-0146034,500-2016000905283-0146034_a-3,Home,20:00:43,
41415,500-2016000905283-0146093,500-2016000905283-0146093_a-1,Home,,10:47:09
41416,500-2016000905283-0146093,500-2016000905283-0146093_a-2,Secondary,10:53:06,14:49:49
41417,500-2016000905283-0146093,500-2016000905283-0146093_a-3,Home,14:57:02,
41418,500-2016000905283-0146152,500-2016000905283-0146152_a-1,Home,,09:39:05
41419,500-2016000905283-0146152,500-2016000905283-0146152_a-2,Secondary,09:45:36,11:58:48
41420,500-2016000905283-0146152,500-2016000905283-0146152_a-3,Home,12:06:06,
41421,500-2016000920843-0146379,500-2016000920843-0146379_a-1,Home,,16:39:43
41422,500-2016000920843-0146379,500-2016000920843-0146379_a-2,Secondary,16:49:20,19:15:05
41423,500-2016000920843-0146379,500-2016000920843-0146379_a-3,Home,19:34:34,
41424,500-2016000928324-0146541,500-2016000928324-0146541_a-1,Home,,13:42:15
41425,500-2016000928324-0146541,500-2016000928324-0146541_a-2,Secondary,13:47:59,16:30:21
41426,500-2016000928324-0146541,500-2016000928324-0146541_a-3,Home,16:35:57,
41427,500-2016000949187-0146798,500-2016000949187-0146798_a-1,Home,,10:08:12
41428,500-2016000949187-0146798,500-2016000949187-0146798_a-2,Secondary,10:14:54,12:55:31
41429,500-2016000949187-0146798,500-2016000949187-0146798_a-3,Home,13:03:09,
41430,500-2016000949187-0146846,500-2016000949187-0146846_a-1,Home,,16:09:48
41431,500-2016000949187-0146846,500-2016000949187-0146846_a-2,Secondary,16:17:30,18:17:06
41432,500-2016000949187-0146846,500-2016000949187-0146846_a-3,Home,18:31:45,
41433,500-2016001048510-0148303,500-2016001048510-0148303_a-1,Home,,09:18:31
41434,500-2016001048510-0148303,500-2016001048510-0148303_a-2,Work,09:18:31,21:04:00
41435,500-2016001048510-0148303,500-2016001048510-0148303_a-3,Home,21:04:00,
41436,500-2016001048510-0148334,500-2016001048510-0148334_a-1,Home,,08:08:37
41437,500-2016001048510-0148334,500-2016001048510-0148334_a-2,Work,08:24:53,20:09:38
41438,500-2016001048510-0148334,500-2016001048510-0148334_a-3,Home,20:36:32,
41439,500-2016001185478-0150399,500-2016001185478-0150399_a-1,Home,,08:43:32
41440,500-2016001185478-0150399,500-2016001185478-0150399_a-2,Work,08:47:25,18:56:48
41441,500-2016001185478-0150399,500-2016001185478-0150399_a-3,Home,19:20:27,
41442,500-2016001187407-0150448,500-2016001187407-0150448_a-1,Home,,14:44:01
41443,500-2016001187407-0150448,500-2016001187407-0150448_a-2,Secondary,14:48:57,17:06:00
41444,500-2016001187407-0150448,500-2016001187407-0150448_a-3,Home,17:34:23,
41445,500-2016001187407-0150492,500-2016001187407-0150492_a-1,Home,,08:39:21
41446,500-2016001187407-0150492,500-2016001187407-0150492_a-2,Work,08:48:24,18:15:19
41447,500-2016001187407-0150492,500-2016001187407-0150492_a-3,Home,18:23:56,
41448,500-2016001216686-0151234,500-2016001216686-0151234_a-1,Home,,08:14:40
41449,500-2016001216686-0151234,500-2016001216686-0151234_a-2,Work,08:23:04,17:55:33
41450,500-2016001216686-0151234,500-2016001216686-0151234_a-3,Home,18:21:18,
41451,500-2016001216686-0151271,500-2016001216686-0151271_a-1,Home,,10:27:59
41452,500-2016001216686-0151271,500-2016001216686-0151271_a-2,Secondary,10:32:15,13:45:48
41453,500-2016001216686-0151271,500-2016001216686-0151271_a-3,Home,13:51:59,
41454,500-2016001216686-0151308,500-2016001216686-0151308_a-1,Home,,11:23:29
41455,500-2016001216686-0151308,500-2016001216686-0151308_a-2,Secondary,11:38:52,13:43:08
41456,500-2016001216686-0151308,500-2016001216686-0151308_a-3,Home,14:09:34,
41457,500-2016001216686-0151345,500-2016001216686-0151345_a-1,Home,,17:10:37
41458,500-2016001216686-0151345,500-2016001216686-0151345_a-2,Secondary,17:36:41,19:06:05
41459,500-2016001216686-0151345,500-2016001216686-0151345_a-3,Home,19:30:14,
41460,500-2016001216686-0151382,500-2016001216686-0151382_a-1,Home,,11:46:52
41461,500-2016001216686-0151382,500-2016001216686-0151382_a-2,Secondary,11:52:52,15:05:12
41462,500-2016001216686-0151382,500-2016001216686-0151382_a-3,Home,15:26:09,
41463,500-2016001270621-0153246,500-2016001270621-0153246_a-1,Home,,16:25:59
41464,500-2016001270621-0153246,500-2016001270621-0153246_a-2,Secondary,16:31:34,19:04:07
41465,500-2016001270621-0153246,500-2016001270621-0153246_a-3,Home,19:32:04,
41466,500-2016001270621-0153277,500-2016001270621-0153277_a-1,Home,,07:52:26
41467,500-2016001270621-0153277,500-2016001270621-0153277_a-2,Work,07:59:46,18:13:13
41468,500-2016001270621-0153277,500-2016001270621-0153277_a-3,Home,18:36:25,
41469,500-2016001459467-0156160,500-2016001459467-0156160_a-1,Home,,08:50:19
41470,500-2016001459467-0156160,500-2016001459467-0156160_a-2,Work,09:09:03,19:19:39
41471,500-2016001459467-0156160,500-2016001459467-0156160_a-3,Home,19:45:35,
41472,500-2016001459467-0156201,500-2016001459467-0156201_a-1,Home,,08:55:09
41473,500-2016001459467-0156201,500-2016001459467-0156201_a-2,Work,09:03:02,20:31:18
41474,500-2016001459467-0156201,500-2016001459467-0156201_a-3,Home,20:47:59,
41475,500-2016001459467-0156242,500-2016001459467-0156242_a-1,Home,,12:35:18
41476,500-2016001459467-0156242,500-2016001459467-0156242_a-2,Secondary,12:41:56,14:56:10
41477,500-2016001459467-0156242,500-2016001459467-0156242_a-3,Home,15:04:33,
41478,500-2016001459467-0156283,500-2016001459467-0156283_a-1,Home,,12:56:12
41479,500-2016001459467-0156283,500-2016001459467-0156283_a-2,Secondary,13:56:02,15:55:07
41480,500-2016001459467-0156283,500-2016001459467-0156283_a-3,Home,16:46:30,
41481,500-2016001459467-0156324,500-2016001459467-0156324_a-1,Home,,12:40:41
41482,500-2016001459467-0156324,500-2016001459467-0156324_a-2,Secondary,13:38:38,14:56:10
41483,500-2016001459467-0156324,500-2016001459467-0156324_a-3,Home,15:20:03,
41484,600-2012000207266-04176,600-2012000207266-04176_a-1,Home,,14:12:04
41485,600-2012000207266-04176,600-2012000207266-04176_a-2,Secondary,14:31:40,16:12:38
41486,600-2012000207266-04176,600-2012000207266-04176_a-3,Home,16:22:28,
41487,600-2012000329684-06281,600-2012000329684-06281_a-1,Home,,08:14:58
41488,600-2012000329684-06281,600-2012000329684-06281_a-2,Work,08:22:36,18:30:07
41489,600-2012000329684-06281,600-2012000329684-06281_a-3,Home,18:45:31,
41490,600-2012000444431-09479,600-2012000444431-09479_a-1,Home,,07:58:08
41491,600-2012000444431-09479,600-2012000444431-09479_a-2,Work,07:58:08,18:28:11
41492,600-2012000444431-09479,600-2012000444431-09479_a-3,Home,18:28:11,
41493,600-2012000444431-09526,600-2012000444431-09526_a-1,Home,,09:37:06
41494,600-2012000444431-09526,600-2012000444431-09526_a-2,Work,09:46:01,22:08:52
41495,600-2012000444431-09526,600-2012000444431-09526_a-3,Home,22:27:36,
41496,600-2012000578958-011621,600-2012000578958-011621_a-1,Home,,09:25:09
41497,600-2012000578958-011621,600-2012000578958-011621_a-2,Work,09:34:31,21:08:21
41498,600-2012000578958-011621,600-2012000578958-011621_a-3,Home,21:29:22,
41499,600-2012000584680-011656,600-2012000584680-011656_a-1,Home,,08:15:17
41500,600-2012000584680-011656,600-2012000584680-011656_a-2,Work,08:22:05,18:18:23
41501,600-2012000584680-011656,600-2012000584680-011656_a-3,Home,18:37:15,
41502,600-2012000584680-011693,600-2012000584680-011693_a-1,Home,,08:40:55
41503,600-2012000584680-011693,600-2012000584680-011693_a-2,Work,08:50:18,19:37:33
41504,600-2012000584680-011693,600-2012000584680-011693_a-3,Home,19:46:27,
41505,600-2012000584680-011730,600-2012000584680-011730_a-1,Home,,11:26:51
41506,600-2012000584680-011730,600-2012000584680-011730_a-2,Secondary,11:48:03,13:46:43
41507,600-2012000584680-011730,600-2012000584680-011730_a-3,Home,14:16:15,
41508,600-2012000584680-011767,600-2012000584680-011767_a-1,Home,,12:29:45
41509,600-2012000584680-011767,600-2012000584680-011767_a-2,Secondary,12:48:03,16:00:33
41510,600-2012000584680-011767,600-2012000584680-011767_a-3,Home,16:33:49,
41511,600-2012000662466-013306,600-2012000662466-013306_a-1,Home,,08:41:48
41512,600-2012000662466-013306,600-2012000662466-013306_a-2,Work,08:53:54,18:40:38
41513,600-2012000662466-013306,600-2012000662466-013306_a-3,Home,18:50:30,
41514,600-2012000662466-013389,600-2012000662466-013389_a-1,Home,,09:07:53
41515,600-2012000662466-013389,600-2012000662466-013389_a-2,Work,09:16:48,20:55:42
41516,600-2012000662466-013389,600-2012000662466-013389_a-3,Home,21:09:52,
41517,600-2012000662466-013472,600-2012000662466-013472_a-1,Home,,09:05:41
41518,600-2012000662466-013472,600-2012000662466-013472_a-2,Secondary,09:12:14,11:04:31
41519,600-2012000662466-013472,600-2012000662466-013472_a-3,Home,11:44:48,
41520,600-2012000746898-014523,600-2012000746898-014523_a-1,Home,,08:57:34
41521,600-2012000746898-014523,600-2012000746898-014523_a-2,Work,09:03:49,20:25:29
41522,600-2012000746898-014523,600-2012000746898-014523_a-3,Home,20:31:37,
41523,600-2012000806425-015722,600-2012000806425-015722_a-1,Home,,12:52:32
41524,600-2012000806425-015722,600-2012000806425-015722_a-2,Secondary,13:03:01,16:13:55
41525,600-2012000806425-015722,600-2012000806425-015722_a-3,Home,16:26:13,
41526,600-2012000817002-016269,600-2012000817002-016269_a-1,Home,,07:57:13
41527,600-2012000817002-016269,600-2012000817002-016269_a-2,Work,08:02:52,17:13:58
41528,600-2012000817002-016269,600-2012000817002-016269_a-3,Home,17:19:37,
41529,600-2012000903731-018306,600-2012000903731-018306_a-1,Home,,09:28:03
41530,600-2012000903731-018306,600-2012000903731-018306_a-2,Work,09:34:40,19:45:13
41531,600-2012000903731-018306,600-2012000903731-018306_a-3,Home,20:07:23,
41532,600-2012000903731-018346,600-2012000903731-018346_a-1,Home,,09:12:19
41533,600-2012000903731-018346,600-2012000903731-018346_a-2,Work,09:20:34,18:06:45
41534,600-2012000903731-018346,600-2012000903731-018346_a-3,Home,18:23:10,
41535,600-2012000963809-119006,600-2012000963809-119006_a-1,Home,,08:16:11
41536,600-2012000963809-119006,600-2012000963809-119006_a-2,Work,08:28:48,18:27:11
41537,600-2012000963809-119006,600-2012000963809-119006_a-3,Home,18:48:58,
41538,600-2012000963809-119192,600-2012000963809-119192_a-1,Home,,08:39:58
41539,600-2012000963809-119192,600-2012000963809-119192_a-2,Work,08:47:43,19:55:04
41540,600-2012000963809-119192,600-2012000963809-119192_a-3,Home,20:11:09,
41541,600-2012000963809-119378,600-2012000963809-119378_a-1,Home,,14:10:17
41542,600-2012000963809-119378,600-2012000963809-119378_a-2,Secondary,14:58:43,16:23:48
41543,600-2012000963809-119378,600-2012000963809-119378_a-3,Home,16:54:12,
41544,600-2012000963809-119564,600-2012000963809-119564_a-1,Home,,14:40:17
41545,600-2012000963809-119564,600-2012000963809-119564_a-2,Secondary,15:13:24,17:48:22
41546,600-2012000963809-119564,600-2012000963809-119564_a-3,Home,18:04:11,
41547,600-2012000965843-019703,600-2012000965843-019703_a-1,Home,,09:01:57
41548,600-2012000965843-019703,600-2012000965843-019703_a-2,Work,09:10:16,18:23:57
41549,600-2012000965843-019703,600-2012000965843-019703_a-3,Home,18:36:27,
41550,600-2012000965843-019765,600-2012000965843-019765_a-1,Home,,11:16:11
41551,600-2012000965843-019765,600-2012000965843-019765_a-2,Secondary,11:35:14,14:55:59
41552,600-2012000965843-019765,600-2012000965843-019765_a-3,Home,16:17:31,
41553,600-2012000965843-019827,600-2012000965843-019827_a-1,Home,,11:38:05
41554,600-2012000965843-019827,600-2012000965843-019827_a-2,Secondary,11:51:59,15:44:55
41555,600-2012000965843-019827,600-2012000965843-019827_a-3,Home,16:07:55,
41556,600-2012000965843-019889,600-2012000965843-019889_a-1,Home,,13:11:01
41557,600-2012000965843-019889,600-2012000965843-019889_a-2,Secondary,13:52:51,16:11:54
41558,600-2012000965843-019889,600-2012000965843-019889_a-3,Home,16:34:47,
41559,600-2012000965843-019951,600-2012000965843-019951_a-1,Home,,11:35:29
41560,600-2012000965843-019951,600-2012000965843-019951_a-2,Secondary,11:51:59,15:47:27
41561,600-2012000965843-019951,600-2012000965843-019951_a-3,Home,16:08:13,
41562,600-2012001111261-022408,600-2012001111261-022408_a-1,Home,,10:50:18
41563,600-2012001111261-022408,600-2012001111261-022408_a-2,Secondary,10:54:24,14:13:04
41564,600-2012001111261-022408,600-2012001111261-022408_a-3,Home,14:17:53,
41565,600-2012001121479-022831,600-2012001121479-022831_a-1,Home,,09:03:11
41566,600-2012001121479-022831,600-2012001121479-022831_a-2,Work,09:12:32,19:48:32
41567,600-2012001121479-022831,600-2012001121479-022831_a-3,Home,19:57:50,
41568,600-2012001307179-025330,600-2012001307179-025330_a-1,Home,,17:24:51
41569,600-2012001307179-025330,600-2012001307179-025330_a-2,Secondary,17:30:49,19:56:15
41570,600-2012001307179-025330,600-2012001307179-025330_a-3,Home,20:06:07,
41571,600-2012001307179-025401,600-2012001307179-025401_a-1,Home,,08:01:40
41572,600-2012001307179-025401,600-2012001307179-025401_a-2,Secondary,08:10:04,09:52:07
41573,600-2012001307179-025401,600-2012001307179-025401_a-3,Home,09:57:11,
41574,600-2012001471932-029313,600-2012001471932-029313_a-1,Home,,09:05:46
41575,600-2012001471932-029313,600-2012001471932-029313_a-2,Work,09:14:32,20:00:01
41576,600-2012001471932-029313,600-2012001471932-029313_a-3,Home,20:06:52,
41577,600-2012001471932-029353,600-2012001471932-029353_a-1,Home,,08:19:39
41578,600-2012001471932-029353,600-2012001471932-029353_a-2,Work,08:21:44,18:53:06
41579,600-2012001471932-029353,600-2012001471932-029353_a-3,Home,18:57:44,
41580,600-2012001471932-029393,600-2012001471932-029393_a-1,Home,,14:08:14
41581,600-2012001471932-029393,600-2012001471932-029393_a-2,Secondary,14:21:34,16:07:44
41582,600-2012001471932-029393,600-2012001471932-029393_a-3,Home,16:29:46,
41583,600-2012001471932-029433,600-2012001471932-029433_a-1,Home,,10:08:14
41584,600-2012001471932-029433,600-2012001471932-029433_a-2,Secondary,10:29:01,12:58:10
41585,600-2012001471932-029433,600-2012001471932-029433_a-3,Home,13:27:46,
41586,600-2012001471932-029473,600-2012001471932-029473_a-1,Home,,10:38:14
41587,600-2012001471932-029473,600-2012001471932-029473_a-2,Secondary,10:48:03,13:46:43
41588,600-2012001471932-029473,600-2012001471932-029473_a-3,Home,14:07:46,
41589,600-2012001471932-029513,600-2012001471932-029513_a-1,Home,,10:08:14
41590,600-2012001471932-029513,600-2012001471932-029513_a-2,Secondary,10:29:01,12:23:07
41591,600-2012001471932-029513,600-2012001471932-029513_a-3,Home,12:47:46,
41592,600-2013000000387-029617,600-2013000000387-029617_a-1,Home,,07:52:26
41593,600-2013000000387-029617,600-2013000000387-029617_a-2,Work,07:59:44,17:35:47
41594,600-2013000000387-029617,600-2013000000387-029617_a-3,Home,17:43:14,
41595,600-2013000000387-029657,600-2013000000387-029657_a-1,Home,,11:05:25
41596,600-2013000000387-029657,600-2013000000387-029657_a-2,Secondary,11:15:07,13:07:20
41597,600-2013000000387-029657,600-2013000000387-029657_a-3,Home,13:24:38,
41598,600-2013000004371-029696,600-2013000004371-029696_a-1,Home,,08:03:21
41599,600-2013000004371-029696,600-2013000004371-029696_a-2,Work,08:08:04,17:03:18
41600,600-2013000004371-029696,600-2013000004371-029696_a-3,Home,17:06:48,
41601,600-2013000004371-029730,600-2013000004371-029730_a-1,Home,,14:13:29
41602,600-2013000004371-029730,600-2013000004371-029730_a-2,Secondary,14:17:45,16:53:21
41603,600-2013000004371-029730,600-2013000004371-029730_a-3,Home,16:57:20,
41604,600-2013000029457-029889,600-2013000029457-029889_a-1,Home,,08:08:14
41605,600-2013000029457-029889,600-2013000029457-029889_a-2,Work,08:23:40,17:54:16
41606,600-2013000029457-029889,600-2013000029457-029889_a-3,Home,18:10:40,
41607,600-2013000065252-030935,600-2013000065252-030935_a-1,Home,,10:13:17
41608,600-2013000065252-030935,600-2013000065252-030935_a-2,Secondary,10:18:05,12:34:11
41609,600-2013000065252-030935,600-2013000065252-030935_a-3,Home,12:40:25,
41610,600-2013000065252-030981,600-2013000065252-030981_a-1,Home,,08:57:34
41611,600-2013000065252-030981,600-2013000065252-030981_a-2,Work,09:02:40,19:11:13
41612,600-2013000065252-030981,600-2013000065252-030981_a-3,Home,19:17:52,
41613,600-2013000066284-031025,600-2013000066284-031025_a-1,Home,,08:35:03
41614,600-2013000066284-031025,600-2013000066284-031025_a-2,Work,08:55:40,18:22:21
41615,600-2013000066284-031025,600-2013000066284-031025_a-3,Home,18:57:44,
41616,600-2013000066284-031064,600-2013000066284-031064_a-1,Home,,17:24:07
41617,600-2013000066284-031064,600-2013000066284-031064_a-2,Secondary,17:34:48,20:06:53
41618,600-2013000066284-031064,600-2013000066284-031064_a-3,Home,20:25:08,
41619,600-2013000079403-031212,600-2013000079403-031212_a-1,Home,,17:34:41
41620,600-2013000079403-031212,600-2013000079403-031212_a-2,Secondary,17:42:11,19:49:54
41621,600-2013000079403-031212,600-2013000079403-031212_a-3,Home,19:59:10,
41622,600-2013000080637-031263,600-2013000080637-031263_a-1,Home,,08:19:57
41623,600-2013000080637-031263,600-2013000080637-031263_a-2,Work,08:32:41,18:13:40
41624,600-2013000080637-031263,600-2013000080637-031263_a-3,Home,18:23:31,
41625,600-2013000105963-031705,600-2013000105963-031705_a-1,Home,,09:05:31
41626,600-2013000105963-031705,600-2013000105963-031705_a-2,Work,09:17:07,20:33:58
41627,600-2013000105963-031705,600-2013000105963-031705_a-3,Home,20:48:18,
41628,600-2013000105963-031780,600-2013000105963-031780_a-1,Home,,08:01:13
41629,600-2013000105963-031780,600-2013000105963-031780_a-2,Work,08:11:26,18:02:51
41630,600-2013000105963-031780,600-2013000105963-031780_a-3,Home,18:29:27,
41631,600-2013000105963-031855,600-2013000105963-031855_a-1,Home,,08:22:45
41632,600-2013000105963-031855,600-2013000105963-031855_a-2,Work,08:31:50,18:33:18
41633,600-2013000105963-031855,600-2013000105963-031855_a-3,Home,19:00:41,
41634,600-2013000105963-031930,600-2013000105963-031930_a-1,Home,,17:31:08
41635,600-2013000105963-031930,600-2013000105963-031930_a-2,Secondary,18:05:23,20:15:27
41636,600-2013000105963-031930,600-2013000105963-031930_a-3,Home,22:21:50,
41637,600-2013000179683-033549,600-2013000179683-033549_a-1,Home,,15:14:59
41638,600-2013000179683-033549,600-2013000179683-033549_a-2,Secondary,15:24:36,17:18:04
41639,600-2013000179683-033549,600-2013000179683-033549_a-3,Home,17:32:07,
41640,600-2013000179683-033592,600-2013000179683-033592_a-1,Home,,16:39:32
41641,600-2013000179683-033592,600-2013000179683-033592_a-2,Secondary,17:02:50,19:49:22
41642,600-2013000179683-033592,600-2013000179683-033592_a-3,Home,20:03:21,
41643,600-2013000179683-033635,600-2013000179683-033635_a-1,Home,,14:41:18
41644,600-2013000179683-033635,600-2013000179683-033635_a-2,Secondary,15:31:41,16:42:19
41645,600-2013000179683-033635,600-2013000179683-033635_a-3,Home,16:58:59,
41646,600-2013000179683-033678,600-2013000179683-033678_a-1,Home,,15:11:41
41647,600-2013000179683-033678,600-2013000179683-033678_a-2,Secondary,15:34:17,16:57:33
41648,600-2013000179683-033678,600-2013000179683-033678_a-3,Home,17:42:04,
41649,600-2013000179683-033721,600-2013000179683-033721_a-1,Home,,10:33:43
41650,600-2013000179683-033721,600-2013000179683-033721_a-2,Secondary,11:06:58,13:02:27
41651,600-2013000179683-033721,600-2013000179683-033721_a-3,Home,13:23:58,
41652,600-2013000263579-036154,600-2013000263579-036154_a-1,Home,,14:31:04
41653,600-2013000263579-036154,600-2013000263579-036154_a-2,Secondary,14:36:35,16:50:13
41654,600-2013000263579-036154,600-2013000263579-036154_a-3,Home,16:54:22,
41655,600-2013000377800-138727,600-2013000377800-138727_a-1,Home,,08:46:18
41656,600-2013000377800-138727,600-2013000377800-138727_a-2,Work,09:03:08,18:19:45
41657,600-2013000377800-138727,600-2013000377800-138727_a-3,Home,18:53:30,
41658,600-2013000377800-138847,600-2013000377800-138847_a-1,Home,,09:38:39
41659,600-2013000377800-138847,600-2013000377800-138847_a-2,Secondary,09:51:11,13:35:29
41660,600-2013000377800-138847,600-2013000377800-138847_a-3,Home,13:47:37,
41661,600-2013000377800-138967,600-2013000377800-138967_a-1,Home,,11:51:20
41662,600-2013000377800-138967,600-2013000377800-138967_a-2,Secondary,12:02:53,13:40:21
41663,600-2013000377800-138967,600-2013000377800-138967_a-3,Home,13:51:01,
41664,600-2013000377800-139087,600-2013000377800-139087_a-1,Home,,10:04:05
41665,600-2013000377800-139087,600-2013000377800-139087_a-2,Secondary,10:29:01,13:02:05
41666,600-2013000377800-139087,600-2013000377800-139087_a-3,Home,13:19:27,
41667,600-2013000377800-139207,600-2013000377800-139207_a-1,Home,,12:35:51
41668,600-2013000377800-139207,600-2013000377800-139207_a-2,Secondary,13:18:24,15:58:22
41669,600-2013000377800-139207,600-2013000377800-139207_a-3,Home,16:10:23,
41670,600-2013000380547-039331,600-2013000380547-039331_a-1,Home,,13:40:10
41671,600-2013000380547-039331,600-2013000380547-039331_a-2,Secondary,13:48:05,17:05:14
41672,600-2013000380547-039331,600-2013000380547-039331_a-3,Home,17:18:10,
41673,600-2013000380547-039371,600-2013000380547-039371_a-1,Home,,08:38:43
41674,600-2013000380547-039371,600-2013000380547-039371_a-2,Work,08:44:46,20:33:33
41675,600-2013000380547-039371,600-2013000380547-039371_a-3,Home,20:38:43,
41676,600-2013000407259-039648,600-2013000407259-039648_a-1,Home,,19:11:04
41677,600-2013000407259-039648,600-2013000407259-039648_a-2,Secondary,19:49:02,22:41:51
41678,600-2013000407259-039648,600-2013000407259-039648_a-3,Home,23:16:01,
41679,600-2013000407259-039711,600-2013000407259-039711_a-1,Home,,07:50:27
41680,600-2013000407259-039711,600-2013000407259-039711_a-2,Work,07:52:42,17:42:16
41681,600-2013000407259-039711,600-2013000407259-039711_a-3,Home,17:46:05,
41682,600-2013000479091-041484,600-2013000479091-041484_a-1,Home,,08:09:01
41683,600-2013000479091-041484,600-2013000479091-041484_a-2,Work,08:25:01,17:20:18
41684,600-2013000479091-041484,600-2013000479091-041484_a-3,Home,17:36:22,
41685,600-2013000570002-043706,600-2013000570002-043706_a-1,Home,,17:44:20
41686,600-2013000570002-043706,600-2013000570002-043706_a-2,Secondary,17:56:07,20:36:07
41687,600-2013000570002-043706,600-2013000570002-043706_a-3,Home,20:47:25,
41688,600-2013000570002-043739,600-2013000570002-043739_a-1,Home,,17:33:48
41689,600-2013000570002-043739,600-2013000570002-043739_a-2,Secondary,17:49:20,20:32:41
41690,600-2013000570002-043739,600-2013000570002-043739_a-3,Home,21:49:59,
41691,600-2013000570002-043772,600-2013000570002-043772_a-1,Home,,17:41:57
41692,600-2013000570002-043772,600-2013000570002-043772_a-2,Secondary,18:20:38,20:26:51
41693,600-2013000570002-043772,600-2013000570002-043772_a-3,Home,21:49:59,
41694,600-2013000570002-043805,600-2013000570002-043805_a-1,Home,,17:11:57
41695,600-2013000570002-043805,600-2013000570002-043805_a-2,Secondary,17:48:19,18:54:33
41696,600-2013000570002-043805,600-2013000570002-043805_a-3,Home,19:23:48,
41697,600-2013000608809-044750,600-2013000608809-044750_a-1,Home,,09:00:01
41698,600-2013000608809-044750,600-2013000608809-044750_a-2,Work,09:13:23,18:52:30
41699,600-2013000608809-044750,600-2013000608809-044750_a-3,Home,19:25:21,
41700,600-2013000608809-044794,600-2013000608809-044794_a-1,Home,,17:23:31
41701,600-2013000608809-044794,600-2013000608809-044794_a-2,Secondary,17:48:19,19:48:44
41702,600-2013000608809-044794,600-2013000608809-044794_a-3,Home,20:10:53,
41703,600-2013000608809-044838,600-2013000608809-044838_a-1,Home,,17:33:48
41704,600-2013000608809-044838,600-2013000608809-044838_a-2,Secondary,17:49:20,20:32:41
41705,600-2013000608809-044838,600-2013000608809-044838_a-3,Home,21:49:59,
41706,600-2013000608809-044882,600-2013000608809-044882_a-1,Home,,17:33:48
41707,600-2013000608809-044882,600-2013000608809-044882_a-2,Secondary,17:49:20,20:32:41
41708,600-2013000608809-044882,600-2013000608809-044882_a-3,Home,21:10:53,
41709,600-2013000703547-047036,600-2013000703547-047036_a-1,Home,,08:54:21
41710,600-2013000703547-047036,600-2013000703547-047036_a-2,Work,09:06:33,20:14:54
41711,600-2013000703547-047036,600-2013000703547-047036_a-3,Home,20:26:03,
41712,600-2013000703547-047077,600-2013000703547-047077_a-1,Home,,17:32:05
41713,600-2013000703547-047077,600-2013000703547-047077_a-2,Secondary,17:43:13,19:32:47
41714,600-2013000703547-047077,600-2013000703547-047077_a-3,Home,19:44:18,
41715,600-2013000703547-047118,600-2013000703547-047118_a-1,Home,,17:51:00
