,PID,Household_ID,Household_num_vehicles,Household_income [$]
10866,1002-2014000467474-070794,1002-2014000467474-0,2,18593.0
10867,500-2016000607896-1139104,500-2016000607896-1,5,59736.0
10868,500-2016000607896-1138738,500-2016000607896-1,5,59736.0
10869,500-2016000607896-1138982,500-2016000607896-1,5,59736.0
10870,500-2016000607896-1139226,500-2016000607896-1,5,59736.0
10871,500-2016000607896-1138860,500-2016000607896-1,5,59736.0
10872,1101-2012000198633-14101,1101-2012000198633-1,4,62937.0
10873,1101-2012000198633-14051,1101-2012000198633-1,4,62937.0
10874,1101-2012000198633-14001,1101-2012000198633-1,4,62937.0
10875,10103-2012001357312-126547,10103-2012001357312-1,5,92384.0
10876,10103-2012001357312-126606,10103-2012001357312-1,5,92384.0
10877,10103-2012001357312-126724,10103-2012001357312-1,5,92384.0
10878,10103-2012001357312-126665,10103-2012001357312-1,5,92384.0
10879,10102-2014000947834-180428,10102-2014000947834-1,5,51084.0
10880,10102-2014000947834-180326,10102-2014000947834-1,5,51084.0
10881,10102-2014000947834-180377,10102-2014000947834-1,5,51084.0
10882,10102-2014000947834-180530,10102-2014000947834-1,5,51084.0
10883,10102-2014000947834-180479,10102-2014000947834-1,5,51084.0
10884,10104-2015000272305-096311,10104-2015000272305-0,3,132963.0
10885,10104-2015000272305-096263,10104-2015000272305-0,3,132963.0
10886,1105-2015000973216-0113522,1105-2015000973216-0,3,8444.0
10887,1105-2015000973216-0113484,1105-2015000973216-0,3,8444.0
10888,10600-2015000400656-099248,10600-2015000400656-0,4,79393.0
10889,10600-2015000400656-099213,10600-2015000400656-0,4,79393.0
10890,10600-2015000400656-099283,10600-2015000400656-0,4,79393.0
10891,1804-2015000253853-095998,1804-2015000253853-0,2,24797.0
10892,300-2012001067422-021631,300-2012001067422-0,5,115518.0
10893,300-2012001067422-021668,300-2012001067422-0,5,115518.0
10894,300-2012001067422-021742,300-2012001067422-0,5,115518.0
10895,300-2012001067422-021853,300-2012001067422-0,5,115518.0
10896,300-2012001067422-021816,300-2012001067422-0,5,115518.0
10897,300-2012001067422-021779,300-2012001067422-0,5,115518.0
10898,300-2012001067422-021705,300-2012001067422-0,5,115518.0
10899,1804-2014000434311-070231,1804-2014000434311-0,5,21974.0
10900,1804-2014000434311-070257,1804-2014000434311-0,5,21974.0
10901,1804-2014000434311-070179,1804-2014000434311-0,5,21974.0
10902,1804-2014000434311-070205,1804-2014000434311-0,5,21974.0
10903,408-2013001484884-060507,408-2013001484884-0,2,31982.0
10904,406-2015000581820-0101545,406-2015000581820-0,2,7092.0
10905,401-2014000293639-068557,401-2014000293639-0,5,74938.0
10906,401-2014000293639-068469,401-2014000293639-0,5,74938.0
10907,401-2014000293639-068601,401-2014000293639-0,5,74938.0
10908,401-2014000293639-068513,401-2014000293639-0,5,74938.0
10909,406-2016001517438-0157750,406-2016001517438-0,4,118305.0
10910,406-2016001517438-0157716,406-2016001517438-0,4,118305.0
10911,406-2016001517438-0157682,406-2016001517438-0,4,118305.0
10912,1901-2014000182084-065520,1901-2014000182084-0,2,26458.0
10913,1108-2012001357312-126580,1108-2012001357312-1,5,43664.0
10914,1108-2012001357312-126639,1108-2012001357312-1,5,43664.0
10915,1108-2012001357312-126698,1108-2012001357312-1,5,43664.0
10916,1108-2012001357312-126757,1108-2012001357312-1,5,43664.0
10917,407-2015000458232-099699,407-2015000458232-0,5,125289.0
10918,407-2015000458232-099739,407-2015000458232-0,5,125289.0
10919,407-2015000458232-099779,407-2015000458232-0,5,125289.0
10920,407-2015000458232-099819,407-2015000458232-0,5,125289.0
10921,1801-2013000145970-032674,1801-2013000145970-0,2,10241.0
10922,1106-2015001496113-1123761,1106-2015001496113-1,3,31051.0
10923,1106-2015001496113-1123795,1106-2015001496113-1,3,31051.0
10924,1101-2013001419154-059051,1101-2013001419154-0,2,28242.0
10925,1101-2015000879933-1111741,1101-2015000879933-1,3,39913.0
10926,1101-2015000879933-1111693,1101-2015000879933-1,3,39913.0
10927,1500-2016001185478-1150418,1500-2016001185478-1,2,17694.0
10928,1500-2014001338541-089752,1500-2014001338541-0,3,5010.0
10929,1500-2014001338541-089678,1500-2014001338541-0,3,5010.0
10930,900-2014001049514-083300,900-2014001049514-0,3,56398.0
10931,900-2014001049514-083340,900-2014001049514-0,3,56398.0
10932,1101-2014000072178-062697,1101-2014000072178-0,3,79636.0
10933,1101-2014000072178-062745,1101-2014000072178-0,3,79636.0
10934,202-2016001210775-0151173,202-2016001210775-0,5,7095.0
10935,202-2016001210775-0151115,202-2016001210775-0,5,7095.0
10936,202-2016001210775-0150999,202-2016001210775-0,5,7095.0
10937,202-2016001210775-0151057,202-2016001210775-0,5,7095.0
10938,10104-2015000583296-1101625,10104-2015000583296-1,3,89789.0
10939,10104-2015000583296-1101585,10104-2015000583296-1,3,89789.0
10940,1803-2015000645635-2103813,1803-2015000645635-2,2,23690.0
10941,1803-2015000645635-1103812,1803-2015000645635-1,2,7612.0
10942,10600-2015001427751-0123011,10600-2015001427751-0,2,12019.0
10943,1200-2012001055364-021125,1200-2012001055364-0,2,10711.0
10944,1107-2016000880566-1145750,1107-2016000880566-1,3,107817.0
10945,1107-2016000880566-1145822,1107-2016000880566-1,3,107817.0
10946,1803-2012001287756-025081,1803-2012001287756-0,3,106817.0
10947,1803-2012001287756-025041,1803-2012001287756-0,3,106817.0
10948,1902-2013000577909-044045,1902-2013000577909-0,3,38793.0
10949,1902-2013000577909-044007,1902-2013000577909-0,3,38793.0
10950,10104-2014000212413-266231,10104-2014000212413-2,5,62442.0
10951,10104-2014000212413-265943,10104-2014000212413-2,5,62442.0
10952,10104-2014000212413-266087,10104-2014000212413-2,5,62442.0
10953,10104-2014000212413-266015,10104-2014000212413-2,5,62442.0
10954,10104-2014000212413-266159,10104-2014000212413-2,5,62442.0
10955,700-2016001094523-0149056,700-2016001094523-0,3,33942.0
10956,700-2016001094523-0149079,700-2016001094523-0,3,33942.0
10957,10405-2015000134451-093520,10405-2015000134451-0,2,9106.0
10958,10600-2016000063348-0126135,10600-2016000063348-0,3,88199.0
10959,10600-2016000063348-0126179,10600-2016000063348-0,3,88199.0
10960,100-2012000217991-04316,100-2012000217991-0,5,65895.0
10961,100-2012000217991-04448,100-2012000217991-0,5,65895.0
10962,100-2012000217991-04272,100-2012000217991-0,5,65895.0
10963,100-2012000217991-04404,100-2012000217991-0,5,65895.0
10964,100-2012000217991-04360,100-2012000217991-0,5,65895.0
10965,201-2014000568068-073958,201-2014000568068-0,3,2965.0
10966,201-2014000568068-073915,201-2014000568068-0,3,2965.0
10967,100-2013000668727-046393,100-2013000668727-0,4,105294.0
10968,100-2013000668727-046143,100-2013000668727-0,4,105294.0
10969,100-2013000668727-046268,100-2013000668727-0,4,105294.0
10970,405-2016000619248-0139529,405-2016000619248-0,2,33030.0
10971,1105-2014000119712-064161,1105-2014000119712-0,5,40717.0
10972,1105-2014000119712-064140,1105-2014000119712-0,5,40717.0
10973,1105-2014000119712-064147,1105-2014000119712-0,5,40717.0
10974,1105-2014000119712-064154,1105-2014000119712-0,5,40717.0
10975,1101-2013000025564-029867,1101-2013000025564-0,3,26788.0
10976,1101-2013000025564-029856,1101-2013000025564-0,3,26788.0
10977,10103-2016000829228-0144476,10103-2016000829228-0,5,146727.0
10978,10103-2016000829228-0144520,10103-2016000829228-0,5,146727.0
10979,10103-2016000829228-0144487,10103-2016000829228-0,5,146727.0
10980,10103-2016000829228-0144509,10103-2016000829228-0,5,146727.0
10981,10103-2016000829228-0144498,10103-2016000829228-0,5,146727.0
10982,201-2014001239636-088179,201-2014001239636-0,3,13588.0
10983,201-2014001239636-088222,201-2014001239636-0,3,13588.0
10984,1200-2013001219485-056035,1200-2013001219485-0,3,34371.0
10985,1200-2013001219485-055993,1200-2013001219485-0,3,34371.0
10986,1803-2016000760827-0142904,1803-2016000760827-0,2,28690.0
10987,408-2013000196126-034397,408-2013000196126-0,3,139158.0
10988,408-2013000196126-034354,408-2013000196126-0,3,139158.0
10989,407-2014000017712-061025,407-2014000017712-0,5,134646.0
10990,407-2014000017712-061058,407-2014000017712-0,5,134646.0
10991,407-2014000017712-061091,407-2014000017712-0,5,134646.0
10992,407-2014000017712-061124,407-2014000017712-0,5,134646.0
10993,1803-2015001265529-0119614,1803-2015001265529-0,2,620.0
10994,700-2014000475625-071021,700-2014000475625-0,3,105764.0
10995,700-2014000475625-071055,700-2014000475625-0,3,105764.0
10996,10405-2015000391769-098495,10405-2015000391769-0,5,82151.0
10997,10405-2015000391769-098549,10405-2015000391769-0,5,82151.0
10998,10405-2015000391769-098513,10405-2015000391769-0,5,82151.0
10999,10405-2015000391769-098531,10405-2015000391769-0,5,82151.0
11000,1804-2013001068053-053103,1804-2013001068053-0,4,137043.0
11001,1804-2013001068053-053015,1804-2013001068053-0,4,137043.0
11002,1804-2013001068053-053059,1804-2013001068053-0,4,137043.0
11003,1105-2012000164709-33159,1105-2012000164709-3,3,17661.0
11004,1105-2012000164709-33041,1105-2012000164709-3,3,17661.0
11005,10102-2012000923823-018506,10102-2012000923823-0,5,97967.0
11006,10102-2012000923823-018458,10102-2012000923823-0,5,97967.0
11007,10102-2012000923823-018410,10102-2012000923823-0,5,97967.0
11008,10102-2012000923823-018554,10102-2012000923823-0,5,97967.0
11009,600-2015001102883-0116039,600-2015001102883-0,5,130337.0
11010,600-2015001102883-0115907,600-2015001102883-0,5,130337.0
11011,600-2015001102883-0115951,600-2015001102883-0,5,130337.0
11012,600-2015001102883-0115995,600-2015001102883-0,5,130337.0
11013,201-2014001119779-085031,201-2014001119779-0,2,33712.0
11014,300-2016000878091-0145677,300-2016000878091-0,3,23032.0
11015,300-2016000878091-0145643,300-2016000878091-0,3,23032.0
11016,1200-2012000662519-013582,1200-2012000662519-0,3,73539.0
11017,1200-2012000662519-013548,1200-2012000662519-0,3,73539.0
11018,300-2014000077550-062798,300-2014000077550-0,2,6443.0
11019,1002-2012000279125-05823,1002-2012000279125-0,2,12825.0
11020,1600-2015000400656-099276,1600-2015000400656-0,4,38924.0
11021,1600-2015000400656-099241,1600-2015000400656-0,4,38924.0
11022,1600-2015000400656-099206,1600-2015000400656-0,4,38924.0
11023,1106-2012000923823-218582,1106-2012000923823-2,5,147713.0
11024,1106-2012000923823-218486,1106-2012000923823-2,5,147713.0
11025,1106-2012000923823-218534,1106-2012000923823-2,5,147713.0
11026,1106-2012000923823-218438,1106-2012000923823-2,5,147713.0
11027,1700-2015000282851-096491,1700-2015000282851-0,3,133700.0
11028,1700-2015000282851-096539,1700-2015000282851-0,3,133700.0
11029,10104-2016000548790-0137859,10104-2016000548790-0,3,124263.0
11030,10104-2016000548790-0137828,10104-2016000548790-0,3,124263.0
11031,1500-2014000711199-076126,1500-2014000711199-0,2,18984.0
11032,1902-2016000327234-0132088,1902-2016000327234-0,3,1087.0
11033,1902-2016000327234-0132055,1902-2016000327234-0,3,1087.0
11034,408-2014001194700-087154,408-2014001194700-0,5,24585.0
11035,408-2014001194700-087254,408-2014001194700-0,5,24585.0
11036,408-2014001194700-087274,408-2014001194700-0,5,24585.0
11037,408-2014001194700-087174,408-2014001194700-0,5,24585.0
11038,408-2014001194700-087194,408-2014001194700-0,5,24585.0
11039,408-2014001194700-087234,408-2014001194700-0,5,24585.0
11040,408-2014001194700-087214,408-2014001194700-0,5,24585.0
11041,405-2016001274365-0153521,405-2016001274365-0,2,19709.0
11042,1804-2015000938182-2112779,1804-2015000938182-2,2,3636.0
11043,600-2016000254775-0130830,600-2016000254775-0,2,35121.0
11044,300-2014000448294-070518,300-2014000448294-0,3,96868.0
11045,300-2014000448294-070621,300-2014000448294-0,3,96868.0
11046,1700-2013001051809-052714,1700-2013001051809-0,3,13491.0
11047,1700-2013001051809-052671,1700-2013001051809-0,3,13491.0
11048,1002-2015000502599-0100311,1002-2015000502599-0,5,114763.0
11049,1002-2015000502599-0100397,1002-2015000502599-0,5,114763.0
11050,1002-2015000502599-0100354,1002-2015000502599-0,5,114763.0
11051,1002-2015000502599-0100440,1002-2015000502599-0,5,114763.0
11052,1101-2016001157571-1149946,1101-2016001157571-1,4,103859.0
11053,1101-2016001157571-1149812,1101-2016001157571-1,4,103859.0
11054,1101-2016001157571-1149879,1101-2016001157571-1,4,103859.0
11055,1801-2016000970031-0147176,1801-2016000970031-0,3,4183.0
11056,1801-2016000970031-0147136,1801-2016000970031-0,3,4183.0
11057,900-2015000727153-1105602,900-2015000727153-1,3,124783.0
11058,900-2015000727153-1105528,900-2015000727153-1,3,124783.0
11059,10103-2016000174980-2128888,10103-2016000174980-2,3,35649.0
11060,10103-2016000174980-2128960,10103-2016000174980-2,3,35649.0
11061,1200-2015000788333-0107086,1200-2015000788333-0,2,6308.0
11062,1107-2015001275570-0119908,1107-2015001275570-0,3,80583.0
11063,1107-2015001275570-0119957,1107-2015001275570-0,3,80583.0
11064,1600-2015000082599-092660,1600-2015000082599-0,2,36951.0
11065,1105-2015000810401-0108621,1105-2015000810401-0,5,70944.0
11066,1105-2015000810401-0108462,1105-2015000810401-0,5,70944.0
11067,1105-2015000810401-0108303,1105-2015000810401-0,5,70944.0
11068,1105-2015000810401-0108780,1105-2015000810401-0,5,70944.0
11069,10405-2016000550401-1138129,10405-2016000550401-1,3,22194.0
11070,10405-2016000550401-1138012,10405-2016000550401-1,3,22194.0
11071,300-2016000562028-0138458,300-2016000562028-0,2,35234.0
11072,401-2014000145629-064699,401-2014000145629-0,4,60536.0
11073,401-2014000145629-064611,401-2014000145629-0,4,60536.0
11074,401-2014000145629-064655,401-2014000145629-0,4,60536.0
11075,10405-2013001355501-058301,10405-2013001355501-0,4,39459.0
11076,10405-2013001355501-058213,10405-2013001355501-0,4,39459.0
11077,10405-2013001355501-058257,10405-2013001355501-0,4,39459.0
11078,300-2013000499891-041980,300-2013000499891-0,2,1351.0
11079,1902-2016001094523-0149068,1902-2016001094523-0,3,33010.0
11080,1902-2016001094523-0149091,1902-2016001094523-0,3,33010.0
11081,500-2015001311731-0120614,500-2015001311731-0,5,75212.0
11082,500-2015001311731-0120566,500-2015001311731-0,5,75212.0
11083,500-2015001311731-0120710,500-2015001311731-0,5,75212.0
11084,500-2015001311731-0120470,500-2015001311731-0,5,75212.0
11085,500-2015001311731-0120662,500-2015001311731-0,5,75212.0
11086,500-2015001311731-0120518,500-2015001311731-0,5,75212.0
11087,10102-2014000575823-073994,10102-2014000575823-0,2,11665.0
11088,202-2012000397841-07947,202-2012000397841-0,5,91577.0
11089,202-2012000397841-07903,202-2012000397841-0,5,91577.0
11090,202-2012000397841-07859,202-2012000397841-0,5,91577.0
11091,202-2012000397841-07815,202-2012000397841-0,5,91577.0
11092,408-2013000795246-048256,408-2013000795246-0,3,141596.0
11093,408-2013000795246-048279,408-2013000795246-0,3,141596.0
11094,1101-2015000432050-099534,1101-2015000432050-0,2,39643.0
11095,1600-2013000744216-047559,1600-2013000744216-0,3,113499.0
11096,1600-2013000744216-047593,1600-2013000744216-0,3,113499.0
11097,1500-2015001110576-1116204,1500-2015001110576-1,4,31999.0
11098,1500-2015001110576-1116252,1500-2015001110576-1,4,31999.0
11099,1500-2015001110576-1116300,1500-2015001110576-1,4,31999.0
11100,1101-2016000783118-0143901,1101-2016000783118-0,3,83817.0
11101,1101-2016000783118-0143867,1101-2016000783118-0,3,83817.0
11102,1803-2013000190262-333881,1803-2013000190262-3,5,130315.0
11103,1803-2013000190262-334025,1803-2013000190262-3,5,130315.0
11104,1803-2013000190262-334169,1803-2013000190262-3,5,130315.0
11105,1803-2013000190262-334241,1803-2013000190262-3,5,130315.0
11106,1803-2013000190262-333809,1803-2013000190262-3,5,130315.0
11107,1803-2013000190262-333953,1803-2013000190262-3,5,130315.0
11108,1803-2013000190262-334097,1803-2013000190262-3,5,130315.0
11109,10103-2013001307423-157572,10103-2013001307423-1,3,38220.0
11110,10103-2013001307423-157523,10103-2013001307423-1,3,38220.0
11111,1105-2016000637854-0139841,1105-2016000637854-0,3,50678.0
11112,1105-2016000637854-0139771,1105-2016000637854-0,3,50678.0
11113,10104-2013000293146-136876,10104-2013000293146-1,3,38836.0
11114,10104-2013000293146-136914,10104-2013000293146-1,3,38836.0
11115,1105-2013000293337-036971,1105-2013000293337-0,5,54173.0
11116,1105-2013000293337-037191,1105-2013000293337-0,5,54173.0
11117,1105-2013000293337-037147,1105-2013000293337-0,5,54173.0
11118,1105-2013000293337-037059,1105-2013000293337-0,5,54173.0
11119,1105-2013000293337-037103,1105-2013000293337-0,5,54173.0
11120,1105-2013000293337-037015,1105-2013000293337-0,5,54173.0
11121,10401-2016001438850-0155670,10401-2016001438850-0,3,32593.0
11122,10401-2016001438850-0155607,10401-2016001438850-0,3,32593.0
11123,1002-2015000557350-1101404,1002-2015000557350-1,5,47227.0
11124,1002-2015000557350-1101305,1002-2015000557350-1,5,47227.0
11125,1002-2015000557350-1101206,1002-2015000557350-1,5,47227.0
11126,1002-2015000557350-1101107,1002-2015000557350-1,5,47227.0
11127,1107-2013000068309-031111,1107-2013000068309-0,3,140409.0
11128,1107-2013000068309-031145,1107-2013000068309-0,3,140409.0
11129,10104-2016000012225-4124496,10104-2016000012225-4,5,132057.0
11130,10104-2016000012225-4124407,10104-2016000012225-4,5,132057.0
11131,10104-2016000012225-4124585,10104-2016000012225-4,5,132057.0
11132,10104-2016000012225-4124674,10104-2016000012225-4,5,132057.0
11133,1803-2014001176555-186604,1803-2014001176555-1,3,106211.0
11134,1803-2014001176555-186644,1803-2014001176555-1,3,106211.0
11135,700-2012000142774-02721,700-2012000142774-0,5,119706.0
11136,700-2012000142774-02655,700-2012000142774-0,5,119706.0
11137,700-2012000142774-02688,700-2012000142774-0,5,119706.0
11138,700-2012000142774-02622,700-2012000142774-0,5,119706.0
11139,1107-2016000333866-0132203,1107-2016000333866-0,4,21097.0
11140,1107-2016000333866-0132246,1107-2016000333866-0,4,21097.0
11141,1107-2016000333866-0132160,1107-2016000333866-0,4,21097.0
11142,900-2014001166634-086047,900-2014001166634-0,4,106864.0
11143,900-2014001166634-086121,900-2014001166634-0,4,106864.0
11144,900-2014001166634-086084,900-2014001166634-0,4,106864.0
11145,1107-2014000607446-074900,1107-2014000607446-0,2,2812.0
11146,1902-2016000335446-0132293,1902-2016000335446-0,2,13597.0
11147,1108-2016000880566-1145752,1108-2016000880566-1,3,7132.0
11148,1108-2016000880566-1145824,1108-2016000880566-1,3,7132.0
11149,1106-2012000825906-016393,1106-2012000825906-0,2,39870.0
11150,500-2016000607896-0138859,500-2016000607896-0,5,118907.0
11151,500-2016000607896-0138981,500-2016000607896-0,5,118907.0
11152,500-2016000607896-0139225,500-2016000607896-0,5,118907.0
11153,500-2016000607896-0138737,500-2016000607896-0,5,118907.0
11154,500-2016000607896-0139103,500-2016000607896-0,5,118907.0
11155,1803-2016000930780-1146615,1803-2016000930780-1,3,44238.0
11156,1803-2016000930780-1146659,1803-2016000930780-1,3,44238.0
11157,202-2016001467581-0156442,202-2016001467581-0,3,24272.0
11158,202-2016001467581-0156399,202-2016001467581-0,3,24272.0
11159,700-2016000276092-0131578,700-2016000276092-0,2,14581.0
11160,1801-2013000603319-144359,1801-2013000603319-1,3,87695.0
11161,1801-2013000603319-144304,1801-2013000603319-1,3,87695.0
11162,1106-2015000606577-1102655,1106-2015000606577-1,3,48813.0
11163,1106-2015000606577-1102450,1106-2015000606577-1,3,48813.0
11164,1500-2014000224796-066456,1500-2014000224796-0,5,120462.0
11165,1500-2014000224796-066496,1500-2014000224796-0,5,120462.0
11166,1500-2014000224796-066536,1500-2014000224796-0,5,120462.0
11167,1500-2014000224796-066576,1500-2014000224796-0,5,120462.0
11168,1801-2015000606577-4102497,1801-2015000606577-4,3,113683.0
11169,1801-2015000606577-4102702,1801-2015000606577-4,3,113683.0
11170,10405-2015001171725-0117535,10405-2015001171725-0,3,2044.0
11171,10405-2015001171725-0117518,10405-2015001171725-0,3,2044.0
11172,1801-2012001055364-321137,1801-2012001055364-3,2,7953.0
11173,1200-2013001206907-055855,1200-2013001206907-0,3,62521.0
11174,1200-2013001206907-055821,1200-2013001206907-0,3,62521.0
11175,1500-2014000901035-079593,1500-2014000901035-0,3,23991.0
11176,1500-2014000901035-079559,1500-2014000901035-0,3,23991.0
11177,201-2016001332705-0153880,201-2016001332705-0,2,13932.0
11178,1902-2016001449407-0155830,1902-2016001449407-0,3,94776.0
11179,1902-2016001449407-0155858,1902-2016001449407-0,3,94776.0
11180,10104-2016001407958-2154413,10104-2016001407958-2,5,120383.0
11181,10104-2016001407958-2154539,10104-2016001407958-2,5,120383.0
11182,10104-2016001407958-2154476,10104-2016001407958-2,5,120383.0
11183,10104-2016001407958-2154602,10104-2016001407958-2,5,120383.0
11184,10600-2016000068280-0126196,10600-2016000068280-0,2,1423.0
11185,1801-2014000113616-163786,1801-2014000113616-1,5,22833.0
11186,1801-2014000113616-163528,1801-2014000113616-1,5,22833.0
11187,1801-2014000113616-163700,1801-2014000113616-1,5,22833.0
11188,1801-2014000113616-163958,1801-2014000113616-1,5,22833.0
11189,1801-2014000113616-163614,1801-2014000113616-1,5,22833.0
11190,1801-2014000113616-163872,1801-2014000113616-1,5,22833.0
11191,407-2016000837646-0144970,407-2016000837646-0,2,21603.0
11192,1803-2013000608809-044770,1803-2013000608809-0,5,40832.0
11193,1803-2013000608809-044814,1803-2013000608809-0,5,40832.0
11194,1803-2013000608809-044858,1803-2013000608809-0,5,40832.0
11195,1803-2013000608809-044902,1803-2013000608809-0,5,40832.0
11196,1700-2012001437667-028918,1700-2012001437667-0,3,37626.0
11197,1700-2012001437667-028878,1700-2012001437667-0,3,37626.0
11198,407-2015000820305-0109255,407-2015000820305-0,3,89352.0
11199,407-2015000820305-0109289,407-2015000820305-0,3,89352.0
11200,1600-2016000644235-0140157,1600-2016000644235-0,4,148961.0
11201,1600-2016000644235-0140073,1600-2016000644235-0,4,148961.0
11202,1600-2016000644235-0140115,1600-2016000644235-0,4,148961.0
11203,700-2013000854706-049221,700-2013000854706-0,4,19328.0
11204,700-2013000854706-049137,700-2013000854706-0,4,19328.0
11205,700-2013000854706-049179,700-2013000854706-0,4,19328.0
11206,1500-2012000747410-014562,1500-2012000747410-0,5,42032.0
11207,1500-2012000747410-014596,1500-2012000747410-0,5,42032.0
11208,1500-2012000747410-014613,1500-2012000747410-0,5,42032.0
11209,1500-2012000747410-014579,1500-2012000747410-0,5,42032.0
11210,1107-2013000066284-031073,1107-2013000066284-0,3,33401.0
11211,1107-2013000066284-031034,1107-2013000066284-0,3,33401.0
11212,10600-2016001216686-0151256,10600-2016001216686-0,5,101925.0
11213,10600-2016001216686-0151293,10600-2016001216686-0,5,101925.0
11214,10600-2016001216686-0151330,10600-2016001216686-0,5,101925.0
11215,10600-2016001216686-0151404,10600-2016001216686-0,5,101925.0
11216,10600-2016001216686-0151367,10600-2016001216686-0,5,101925.0
11217,1801-2013001480539-160354,1801-2013001480539-1,3,13504.0
11218,1801-2013001480539-160398,1801-2013001480539-1,3,13504.0
11219,1804-2012000420927-08878,1804-2012000420927-0,4,40955.0
11220,1804-2012000420927-08837,1804-2012000420927-0,4,40955.0
11221,1804-2012000420927-08796,1804-2012000420927-0,4,40955.0
11222,1002-2015000935346-0112612,1002-2015000935346-0,3,122722.0
11223,1002-2015000935346-0112657,1002-2015000935346-0,3,122722.0
11224,201-2016000086561-0126761,201-2016000086561-0,5,93068.0
11225,201-2016000086561-0126837,201-2016000086561-0,5,93068.0
11226,201-2016000086561-0126799,201-2016000086561-0,5,93068.0
11227,201-2016000086561-0126723,201-2016000086561-0,5,93068.0
11228,1700-2013000854706-049236,1700-2013000854706-0,4,77797.0
11229,1700-2013000854706-049194,1700-2013000854706-0,4,77797.0
11230,1700-2013000854706-049152,1700-2013000854706-0,4,77797.0
11231,1108-2014000266090-067527,1108-2014000266090-0,5,141655.0
11232,1108-2014000266090-067441,1108-2014000266090-0,5,141655.0
11233,1108-2014000266090-067613,1108-2014000266090-0,5,141655.0
11234,1108-2014000266090-067484,1108-2014000266090-0,5,141655.0
11235,1108-2014000266090-067570,1108-2014000266090-0,5,141655.0
11236,1106-2016001449407-0155848,1106-2016001449407-0,3,12605.0
11237,1106-2016001449407-0155820,1106-2016001449407-0,3,12605.0
11238,600-2014000711199-076110,600-2014000711199-0,2,20551.0
11239,1106-2016000988089-0147643,1106-2016000988089-0,2,885.0
11240,405-2016000055836-0125820,405-2016000055836-0,2,31063.0
11241,1101-2016000161596-0128627,1101-2016000161596-0,3,11038.0
11242,1101-2016000161596-0128596,1101-2016000161596-0,3,11038.0
11243,1108-2014000475106-070996,1108-2014000475106-0,5,106431.0
11244,1108-2014000475106-070970,1108-2014000475106-0,5,106431.0
11245,1108-2014000475106-070892,1108-2014000475106-0,5,106431.0
11246,1108-2014000475106-070918,1108-2014000475106-0,5,106431.0
11247,1108-2014000475106-070944,1108-2014000475106-0,5,106431.0
11248,405-2016001479323-0156508,405-2016001479323-0,2,20521.0
11249,1902-2014000174501-065246,1902-2014000174501-0,5,419.0
11250,1902-2014000174501-065290,1902-2014000174501-0,5,419.0
11251,1902-2014000174501-065334,1902-2014000174501-0,5,419.0
11252,1902-2014000174501-065378,1902-2014000174501-0,5,419.0
11253,10102-2016000254775-0130817,10102-2016000254775-0,2,15077.0
11254,600-2016000550401-0137942,600-2016000550401-0,3,138732.0
11255,600-2016000550401-0138059,600-2016000550401-0,3,138732.0
11256,201-2012001433817-028814,201-2012001433817-0,5,95257.0
11257,201-2012001433817-028734,201-2012001433817-0,5,95257.0
11258,201-2012001433817-028694,201-2012001433817-0,5,95257.0
11259,201-2012001433817-028654,201-2012001433817-0,5,95257.0
11260,201-2012001433817-028774,201-2012001433817-0,5,95257.0
11261,1500-2012000311610-06165,1500-2012000311610-0,3,20372.0
11262,1500-2012000311610-06132,1500-2012000311610-0,3,20372.0
11263,10405-2015000795744-1107873,10405-2015000795744-1,5,14363.0
11264,10405-2015000795744-1107653,10405-2015000795744-1,5,14363.0
11265,10405-2015000795744-1107543,10405-2015000795744-1,5,14363.0
11266,10405-2015000795744-1107763,10405-2015000795744-1,5,14363.0
11267,201-2013000775458-047894,201-2013000775458-0,2,34198.0
11268,10103-2012000889468-018132,10103-2012000889468-0,3,23339.0
11269,10103-2012000889468-018098,10103-2012000889468-0,3,23339.0
11270,1106-2016000209885-0129192,1106-2016000209885-0,3,15647.0
11271,1106-2016000209885-0129215,1106-2016000209885-0,3,15647.0
11272,1106-2015001390631-2122389,1106-2015001390631-2,2,2590.0
11273,1803-2013000105963-331892,1803-2013000105963-3,5,92637.0
11274,1803-2013000105963-331742,1803-2013000105963-3,5,92637.0
11275,1803-2013000105963-331967,1803-2013000105963-3,5,92637.0
11276,1803-2013000105963-331817,1803-2013000105963-3,5,92637.0
11277,1500-2012000615546-012385,1500-2012000615546-0,3,117963.0
11278,1500-2012000615546-012350,1500-2012000615546-0,3,117963.0
11279,1106-2013000603319-044345,1106-2013000603319-0,3,27203.0
11280,1106-2013000603319-044290,1106-2013000603319-0,3,27203.0
11281,1101-2012000329684-06287,1101-2012000329684-0,2,27741.0
11282,600-2013000479091-041484,600-2013000479091-0,2,22583.0
11283,1801-2013000703547-147094,1801-2013000703547-1,4,73318.0
11284,1801-2013000703547-147135,1801-2013000703547-1,4,73318.0
11285,1801-2013000703547-147053,1801-2013000703547-1,4,73318.0
11286,10102-2015001462558-0123334,10102-2015001462558-0,2,520.0
11287,10104-2015000806922-0108204,10104-2015000806922-0,2,6984.0
11288,10405-2016000786303-0144046,10405-2016000786303-0,4,108593.0
11289,10405-2016000786303-0144002,10405-2016000786303-0,4,108593.0
11290,10405-2016000786303-0143958,10405-2016000786303-0,4,108593.0
11291,1106-2012000429510-19013,1106-2012000429510-1,4,109084.0
