,PID,Activity_ID,Activity_Type,Start_time,End_time
36853,405-2013000377800-338836,405-2013000377800-338836_a-1,Home,,08:16:22
36854,405-2013000377800-338836,405-2013000377800-338836_a-2,Work,08:49:05,18:45:54
36855,405-2013000377800-338836,405-2013000377800-338836_a-3,Home,19:33:12,
36856,405-2013000377800-338956,405-2013000377800-338956_a-1,Home,,16:43:09
36857,405-2013000377800-338956,405-2013000377800-338956_a-2,Secondary,17:48:23,18:32:40
36858,405-2013000377800-338956,405-2013000377800-338956_a-3,Home,19:08:41,
36859,405-2013000377800-339076,405-2013000377800-339076_a-1,Home,,17:18:09
36860,405-2013000377800-339076,405-2013000377800-339076_a-2,Secondary,18:15:44,19:09:30
36861,405-2013000377800-339076,405-2013000377800-339076_a-3,Home,19:38:36,
36862,405-2013000377800-339196,405-2013000377800-339196_a-1,Home,,16:43:09
36863,405-2013000377800-339196,405-2013000377800-339196_a-2,Secondary,17:48:23,18:32:40
36864,405-2013000377800-339196,405-2013000377800-339196_a-3,Home,19:08:41,
36865,405-2013000430975-040322,405-2013000430975-040322_a-1,Home,,08:37:52
36866,405-2013000430975-040322,405-2013000430975-040322_a-2,Work,09:05:22,19:13:21
36867,405-2013000430975-040322,405-2013000430975-040322_a-3,Home,19:42:33,
36868,405-2013000430975-040386,405-2013000430975-040386_a-1,Home,,12:44:11
36869,405-2013000430975-040386,405-2013000430975-040386_a-2,Secondary,12:54:40,15:21:42
36870,405-2013000430975-040386,405-2013000430975-040386_a-3,Home,15:29:21,
36871,405-2013000539556-043401,405-2013000539556-043401_a-1,Home,,08:05:14
36872,405-2013000539556-043401,405-2013000539556-043401_a-2,Work,08:38:08,18:06:15
36873,405-2013000539556-043401,405-2013000539556-043401_a-3,Home,18:50:11,
36874,405-2013000539556-043432,405-2013000539556-043432_a-1,Home,,08:16:27
36875,405-2013000539556-043432,405-2013000539556-043432_a-2,Work,08:54:41,17:53:41
36876,405-2013000539556-043432,405-2013000539556-043432_a-3,Home,18:23:59,
36877,405-2013000539556-043463,405-2013000539556-043463_a-1,Home,,14:01:14
36878,405-2013000539556-043463,405-2013000539556-043463_a-2,Secondary,15:25:51,15:55:41
36879,405-2013000539556-043463,405-2013000539556-043463_a-3,Home,16:41:21,
36880,405-2013000539556-043494,405-2013000539556-043494_a-1,Home,,13:35:43
36881,405-2013000539556-043494,405-2013000539556-043494_a-2,Secondary,15:22:39,15:23:56
36882,405-2013000539556-043494,405-2013000539556-043494_a-3,Home,16:17:41,
36883,405-2013000668727-046155,405-2013000668727-046155_a-1,Home,,13:50:47
36884,405-2013000668727-046155,405-2013000668727-046155_a-2,Secondary,14:07:36,16:18:04
36885,405-2013000668727-046155,405-2013000668727-046155_a-3,Home,16:44:19,
36886,405-2013000668727-046280,405-2013000668727-046280_a-1,Home,,07:46:45
36887,405-2013000668727-046280,405-2013000668727-046280_a-2,Work,07:59:32,16:54:55
36888,405-2013000668727-046280,405-2013000668727-046280_a-3,Home,17:16:22,
36889,405-2013000668727-046405,405-2013000668727-046405_a-1,Home,,11:38:39
36890,405-2013000668727-046405,405-2013000668727-046405_a-2,Secondary,12:33:36,14:25:28
36891,405-2013000668727-046405,405-2013000668727-046405_a-3,Home,15:04:34,
36892,405-2013000676049-046579,405-2013000676049-046579_a-1,Home,,08:33:56
36893,405-2013000676049-046579,405-2013000676049-046579_a-2,Work,09:08:08,19:40:02
36894,405-2013000676049-046579,405-2013000676049-046579_a-3,Home,20:22:31,
36895,405-2013000676049-046612,405-2013000676049-046612_a-1,Home,,07:23:18
36896,405-2013000676049-046612,405-2013000676049-046612_a-2,Work,07:29:27,16:08:05
36897,405-2013000676049-046612,405-2013000676049-046612_a-3,Home,16:20:55,
36898,405-2013000703874-047153,405-2013000703874-047153_a-1,Home,,12:17:50
36899,405-2013000703874-047153,405-2013000703874-047153_a-2,Secondary,12:27:26,14:00:30
36900,405-2013000703874-047153,405-2013000703874-047153_a-3,Home,14:09:15,
36901,405-2013000703874-047187,405-2013000703874-047187_a-1,Home,,13:33:13
36902,405-2013000703874-047187,405-2013000703874-047187_a-2,Secondary,13:44:56,15:23:56
36903,405-2013000703874-047187,405-2013000703874-047187_a-3,Home,15:45:03,
36904,405-2013000703874-047221,405-2013000703874-047221_a-1,Home,,12:44:50
36905,405-2013000703874-047221,405-2013000703874-047221_a-2,Secondary,12:57:16,15:23:37
36906,405-2013000703874-047221,405-2013000703874-047221_a-3,Home,15:37:08,
36907,405-2013000878752-049374,405-2013000878752-049374_a-1,Home,,08:02:59
36908,405-2013000878752-049374,405-2013000878752-049374_a-2,Work,09:13:01,18:30:15
36909,405-2013000878752-049374,405-2013000878752-049374_a-3,Home,19:32:54,
36910,405-2013001034522-052064,405-2013001034522-052064_a-1,Home,,09:35:41
36911,405-2013001034522-052064,405-2013001034522-052064_a-2,Work,09:46:37,21:10:40
36912,405-2013001034522-052064,405-2013001034522-052064_a-3,Home,21:44:52,
36913,405-2013001034691-152108,405-2013001034691-152108_a-1,Home,,07:56:27
36914,405-2013001034691-152108,405-2013001034691-152108_a-2,Work,08:12:05,17:39:11
36915,405-2013001034691-152108,405-2013001034691-152108_a-3,Home,18:21:43,
36916,405-2013001034691-152181,405-2013001034691-152181_a-1,Home,,08:07:40
36917,405-2013001034691-152181,405-2013001034691-152181_a-2,Work,08:28:09,17:26:37
36918,405-2013001034691-152181,405-2013001034691-152181_a-3,Home,17:55:03,
36919,405-2013001034691-152254,405-2013001034691-152254_a-1,Home,,13:50:47
36920,405-2013001034691-152254,405-2013001034691-152254_a-2,Secondary,14:07:57,16:18:04
36921,405-2013001034691-152254,405-2013001034691-152254_a-3,Home,16:55:50,
36922,405-2013001034691-152327,405-2013001034691-152327_a-1,Home,,11:54:00
36923,405-2013001034691-152327,405-2013001034691-152327_a-2,Secondary,12:11:40,15:25:50
36924,405-2013001034691-152327,405-2013001034691-152327_a-3,Home,15:44:44,
36925,405-2013001034691-152400,405-2013001034691-152400_a-1,Home,,12:31:40
36926,405-2013001034691-152400,405-2013001034691-152400_a-2,Secondary,13:07:29,17:15:22
36927,405-2013001034691-152400,405-2013001034691-152400_a-3,Home,17:57:58,
36928,405-2013001140050-053955,405-2013001140050-053955_a-1,Home,,13:17:28
36929,405-2013001140050-053955,405-2013001140050-053955_a-2,Secondary,14:03:20,15:28:35
36930,405-2013001140050-053955,405-2013001140050-053955_a-3,Home,15:56:29,
36931,405-2013001182836-054991,405-2013001182836-054991_a-1,Home,,13:33:13
36932,405-2013001182836-054991,405-2013001182836-054991_a-2,Secondary,13:45:57,15:23:56
36933,405-2013001182836-054991,405-2013001182836-054991_a-3,Home,15:39:18,
36934,405-2013001182836-055034,405-2013001182836-055034_a-1,Home,,07:46:45
36935,405-2013001182836-055034,405-2013001182836-055034_a-2,Work,07:59:32,16:54:55
36936,405-2013001182836-055034,405-2013001182836-055034_a-3,Home,17:16:22,
36937,405-2013001192909-055154,405-2013001192909-055154_a-1,Home,,17:44:05
36938,405-2013001192909-055154,405-2013001192909-055154_a-2,Secondary,17:47:05,19:47:38
36939,405-2013001192909-055154,405-2013001192909-055154_a-3,Home,20:07:40,
36940,405-2013001192909-055209,405-2013001192909-055209_a-1,Home,,08:20:21
36941,405-2013001192909-055209,405-2013001192909-055209_a-2,Work,08:32:30,19:18:39
36942,405-2013001192909-055209,405-2013001192909-055209_a-3,Home,19:33:01,
36943,405-2013001219485-055975,405-2013001219485-055975_a-1,Home,,12:52:58
36944,405-2013001219485-055975,405-2013001219485-055975_a-2,Secondary,13:03:53,15:48:46
36945,405-2013001219485-055975,405-2013001219485-055975_a-3,Home,15:58:52,
36946,405-2013001219485-056017,405-2013001219485-056017_a-1,Home,,12:31:07
36947,405-2013001219485-056017,405-2013001219485-056017_a-2,Secondary,13:19:40,14:34:35
36948,405-2013001219485-056017,405-2013001219485-056017_a-3,Home,15:20:37,
36949,405-2013001222978-056058,405-2013001222978-056058_a-1,Home,,13:33:13
36950,405-2013001222978-056058,405-2013001222978-056058_a-2,Secondary,13:48:57,15:23:56
36951,405-2013001222978-056058,405-2013001222978-056058_a-3,Home,15:45:03,
36952,405-2013001222978-056094,405-2013001222978-056094_a-1,Home,,08:04:19
36953,405-2013001222978-056094,405-2013001222978-056094_a-2,Work,08:33:30,17:49:03
36954,405-2013001222978-056094,405-2013001222978-056094_a-3,Home,18:40:11,
36955,405-2013001226741-056132,405-2013001226741-056132_a-1,Home,,11:31:44
36956,405-2013001226741-056132,405-2013001226741-056132_a-2,Secondary,11:40:06,15:02:39
36957,405-2013001226741-056132,405-2013001226741-056132_a-3,Home,15:11:21,
36958,405-2013001226741-056180,405-2013001226741-056180_a-1,Home,,09:01:00
36959,405-2013001226741-056180,405-2013001226741-056180_a-2,Work,09:04:28,18:00:09
36960,405-2013001226741-056180,405-2013001226741-056180_a-3,Home,18:17:23,
36961,405-2013001226741-056228,405-2013001226741-056228_a-1,Home,,11:06:00
36962,405-2013001226741-056228,405-2013001226741-056228_a-2,Secondary,11:40:44,13:16:42
36963,405-2013001226741-056228,405-2013001226741-056228_a-3,Home,13:46:04,
36964,405-2013001274069-056917,405-2013001274069-056917_a-1,Home,,09:32:45
36965,405-2013001274069-056917,405-2013001274069-056917_a-2,Secondary,09:43:47,11:56:30
36966,405-2013001274069-056917,405-2013001274069-056917_a-3,Home,12:07:03,
36967,405-2013001274069-056955,405-2013001274069-056955_a-1,Home,,12:44:11
36968,405-2013001274069-056955,405-2013001274069-056955_a-2,Secondary,12:53:15,15:21:42
36969,405-2013001274069-056955,405-2013001274069-056955_a-3,Home,15:29:21,
36970,405-2013001274069-056993,405-2013001274069-056993_a-1,Home,,12:46:34
36971,405-2013001274069-056993,405-2013001274069-056993_a-2,Secondary,13:09:12,15:24:29
36972,405-2013001274069-056993,405-2013001274069-056993_a-3,Home,16:17:28,
36973,405-2013001355501-058183,405-2013001355501-058183_a-1,Home,,08:04:19
36974,405-2013001355501-058183,405-2013001355501-058183_a-2,Work,08:37:11,17:49:03
36975,405-2013001355501-058183,405-2013001355501-058183_a-3,Home,18:40:11,
36976,405-2013001355501-058227,405-2013001355501-058227_a-1,Home,,13:33:13
36977,405-2013001355501-058227,405-2013001355501-058227_a-2,Secondary,13:48:35,15:23:56
36978,405-2013001355501-058227,405-2013001355501-058227_a-3,Home,15:45:03,
36979,405-2013001355501-058271,405-2013001355501-058271_a-1,Home,,08:25:14
36980,405-2013001355501-058271,405-2013001355501-058271_a-2,Work,08:50:42,18:20:45
36981,405-2013001355501-058271,405-2013001355501-058271_a-3,Home,18:50:51,
36982,405-2013001394044-058657,405-2013001394044-058657_a-1,Home,,13:33:13
36983,405-2013001394044-058657,405-2013001394044-058657_a-2,Secondary,13:44:56,15:23:56
36984,405-2013001394044-058657,405-2013001394044-058657_a-3,Home,15:39:06,
36985,405-2013001394044-058670,405-2013001394044-058670_a-1,Home,,14:54:00
36986,405-2013001394044-058670,405-2013001394044-058670_a-2,Secondary,15:37:09,16:41:52
36987,405-2013001394044-058670,405-2013001394044-058670_a-3,Home,17:29:44,
36988,405-2013001394044-058683,405-2013001394044-058683_a-1,Home,,11:24:00
36989,405-2013001394044-058683,405-2013001394044-058683_a-2,Secondary,11:55:00,13:07:25
36990,405-2013001394044-058683,405-2013001394044-058683_a-3,Home,13:59:44,
36991,405-2013001394719-458752,405-2013001394719-458752_a-1,Home,,13:17:28
36992,405-2013001394719-458752,405-2013001394719-458752_a-2,Secondary,13:59:28,15:28:35
36993,405-2013001394719-458752,405-2013001394719-458752_a-3,Home,15:56:29,
36994,405-2013001410507-058965,405-2013001410507-058965_a-1,Home,,13:08:41
36995,405-2013001410507-058965,405-2013001410507-058965_a-2,Secondary,13:38:04,15:01:31
36996,405-2013001410507-058965,405-2013001410507-058965_a-3,Home,15:19:37,
36997,405-2013001410507-058999,405-2013001410507-058999_a-1,Home,,08:42:26
36998,405-2013001410507-058999,405-2013001410507-058999_a-2,Work,10:01:27,20:41:20
36999,405-2013001410507-058999,405-2013001410507-058999_a-3,Home,21:31:16,
37000,405-2013001420823-159108,405-2013001420823-159108_a-1,Home,,08:52:13
37001,405-2013001420823-159108,405-2013001420823-159108_a-2,Work,09:12:26,17:33:05
37002,405-2013001420823-159108,405-2013001420823-159108_a-3,Home,17:43:10,
37003,405-2013001420823-159213,405-2013001420823-159213_a-1,Home,,10:56:36
37004,405-2013001420823-159213,405-2013001420823-159213_a-2,Secondary,11:05:00,13:14:23
37005,405-2013001420823-159213,405-2013001420823-159213_a-3,Home,13:23:12,
37006,405-2014000046617-061585,405-2014000046617-061585_a-1,Home,,07:45:10
37007,405-2014000046617-061585,405-2014000046617-061585_a-2,Work,09:03:25,18:09:15
37008,405-2014000046617-061585,405-2014000046617-061585_a-3,Home,19:04:05,
37009,405-2014000046617-061602,405-2014000046617-061602_a-1,Home,,17:08:59
37010,405-2014000046617-061602,405-2014000046617-061602_a-2,Secondary,17:26:04,19:01:02
37011,405-2014000046617-061602,405-2014000046617-061602_a-3,Home,20:05:54,
37012,405-2014000046617-061619,405-2014000046617-061619_a-1,Home,,17:08:59
37013,405-2014000046617-061619,405-2014000046617-061619_a-2,Secondary,17:26:04,19:01:02
37014,405-2014000046617-061619,405-2014000046617-061619_a-3,Home,20:05:54,
37015,405-2014000053367-061948,405-2014000053367-061948_a-1,Home,,09:02:53
37016,405-2014000053367-061948,405-2014000053367-061948_a-2,Work,09:38:10,18:59:50
37017,405-2014000053367-061948,405-2014000053367-061948_a-3,Home,19:19:38,
37018,405-2014000053367-062066,405-2014000053367-062066_a-1,Home,,17:18:05
37019,405-2014000053367-062066,405-2014000053367-062066_a-2,Secondary,17:29:16,19:36:34
37020,405-2014000053367-062066,405-2014000053367-062066_a-3,Home,20:12:15,
37021,405-2014000053367-062184,405-2014000053367-062184_a-1,Home,,12:57:26
37022,405-2014000053367-062184,405-2014000053367-062184_a-2,Secondary,14:50:46,15:32:40
37023,405-2014000053367-062184,405-2014000053367-062184_a-3,Home,16:28:14,
37024,405-2014000053367-062302,405-2014000053367-062302_a-1,Home,,10:57:31
37025,405-2014000053367-062302,405-2014000053367-062302_a-2,Secondary,11:14:42,13:40:07
37026,405-2014000053367-062302,405-2014000053367-062302_a-3,Home,13:56:10,
37027,405-2014000054075-062393,405-2014000054075-062393_a-1,Home,,09:20:27
37028,405-2014000054075-062393,405-2014000054075-062393_a-2,Work,09:40:40,21:05:05
37029,405-2014000054075-062393,405-2014000054075-062393_a-3,Home,21:53:33,
37030,405-2014000054075-062409,405-2014000054075-062409_a-1,Home,,08:38:30
37031,405-2014000054075-062409,405-2014000054075-062409_a-2,Work,09:08:41,19:09:18
37032,405-2014000054075-062409,405-2014000054075-062409_a-3,Home,19:55:36,
37033,405-2014000054075-062425,405-2014000054075-062425_a-1,Home,,09:01:41
37034,405-2014000054075-062425,405-2014000054075-062425_a-2,Work,09:16:37,19:18:26
37035,405-2014000054075-062425,405-2014000054075-062425_a-3,Home,19:29:35,
37036,405-2014000058839-062527,405-2014000058839-062527_a-1,Home,,09:38:01
37037,405-2014000058839-062527,405-2014000058839-062527_a-2,Work,09:48:30,20:48:06
37038,405-2014000058839-062527,405-2014000058839-062527_a-3,Home,21:01:06,
37039,405-2014000058839-062539,405-2014000058839-062539_a-1,Home,,08:11:38
37040,405-2014000058839-062539,405-2014000058839-062539_a-2,Work,08:32:36,17:45:50
37041,405-2014000058839-062539,405-2014000058839-062539_a-3,Home,18:06:14,
37042,405-2014000058839-062551,405-2014000058839-062551_a-1,Home,,09:33:22
37043,405-2014000058839-062551,405-2014000058839-062551_a-2,Work,10:07:41,19:36:33
37044,405-2014000058839-062551,405-2014000058839-062551_a-3,Home,20:24:23,
37045,405-2014000058839-062563,405-2014000058839-062563_a-1,Home,,17:35:39
37046,405-2014000058839-062563,405-2014000058839-062563_a-2,Secondary,17:44:01,20:30:42
37047,405-2014000058839-062563,405-2014000058839-062563_a-3,Home,20:39:35,
37048,405-2014000079080-162879,405-2014000079080-162879_a-1,Home,,08:55:26
37049,405-2014000079080-162879,405-2014000079080-162879_a-2,Work,09:05:17,20:07:29
37050,405-2014000079080-162879,405-2014000079080-162879_a-3,Home,20:23:16,
37051,405-2014000079080-162930,405-2014000079080-162930_a-1,Home,,10:15:22
37052,405-2014000079080-162930,405-2014000079080-162930_a-2,Work,10:34:45,20:40:45
37053,405-2014000079080-162930,405-2014000079080-162930_a-3,Home,20:56:51,
37054,405-2014000079080-162981,405-2014000079080-162981_a-1,Home,,10:37:48
37055,405-2014000079080-162981,405-2014000079080-162981_a-2,Secondary,11:07:36,15:11:08
37056,405-2014000079080-162981,405-2014000079080-162981_a-3,Home,15:42:28,
37057,405-2014000079080-163032,405-2014000079080-163032_a-1,Home,,12:44:34
37058,405-2014000079080-163032,405-2014000079080-163032_a-2,Secondary,12:55:42,15:23:37
37059,405-2014000079080-163032,405-2014000079080-163032_a-3,Home,15:35:12,
37060,405-2014000093171-063079,405-2014000093171-063079_a-1,Home,,09:06:21
37061,405-2014000093171-063079,405-2014000093171-063079_a-2,Work,09:30:49,18:33:30
37062,405-2014000093171-063079,405-2014000093171-063079_a-3,Home,19:06:23,
37063,405-2014000093171-063116,405-2014000093171-063116_a-1,Home,,08:42:59
37064,405-2014000093171-063116,405-2014000093171-063116_a-2,Work,09:20:15,18:28:16
37065,405-2014000093171-063116,405-2014000093171-063116_a-3,Home,18:52:50,
37066,405-2014000113616-063481,405-2014000113616-063481_a-1,Home,,17:44:26
37067,405-2014000113616-063481,405-2014000113616-063481_a-2,Secondary,17:55:33,20:57:46
37068,405-2014000113616-063481,405-2014000113616-063481_a-3,Home,21:23:38,
37069,405-2014000113616-063567,405-2014000113616-063567_a-1,Home,,08:19:10
37070,405-2014000113616-063567,405-2014000113616-063567_a-2,Work,08:39:44,18:42:26
37071,405-2014000113616-063567,405-2014000113616-063567_a-3,Home,19:03:32,
37072,405-2014000113616-063653,405-2014000113616-063653_a-1,Home,,13:01:40
37073,405-2014000113616-063653,405-2014000113616-063653_a-2,Secondary,14:08:41,16:01:13
37074,405-2014000113616-063653,405-2014000113616-063653_a-3,Home,16:52:28,
37075,405-2014000113616-063739,405-2014000113616-063739_a-1,Home,,16:47:26
37076,405-2014000113616-063739,405-2014000113616-063739_a-2,Secondary,17:36:58,19:04:26
37077,405-2014000113616-063739,405-2014000113616-063739_a-3,Home,20:03:31,
37078,405-2014000113616-063825,405-2014000113616-063825_a-1,Home,,16:38:14
37079,405-2014000113616-063825,405-2014000113616-063825_a-2,Secondary,17:01:58,18:33:54
37080,405-2014000113616-063825,405-2014000113616-063825_a-3,Home,19:48:37,
37081,405-2014000113616-063911,405-2014000113616-063911_a-1,Home,,16:43:09
37082,405-2014000113616-063911,405-2014000113616-063911_a-2,Secondary,17:48:23,18:32:40
37083,405-2014000113616-063911,405-2014000113616-063911_a-3,Home,19:08:41,
37084,405-2014000125384-064233,405-2014000125384-064233_a-1,Home,,13:42:00
37085,405-2014000125384-064233,405-2014000125384-064233_a-2,Secondary,13:54:59,15:51:00
37086,405-2014000125384-064233,405-2014000125384-064233_a-3,Home,16:06:45,
37087,405-2014000125384-064370,405-2014000125384-064370_a-1,Home,,08:04:19
37088,405-2014000125384-064370,405-2014000125384-064370_a-2,Work,08:28:42,17:49:03
37089,405-2014000125384-064370,405-2014000125384-064370_a-3,Home,18:13:47,
37090,405-2014000126757-064478,405-2014000126757-064478_a-1,Home,,17:06:27
37091,405-2014000126757-064478,405-2014000126757-064478_a-2,Secondary,17:30:29,18:57:52
37092,405-2014000126757-064478,405-2014000126757-064478_a-3,Home,18:59:31,
37093,405-2014000126757-064502,405-2014000126757-064502_a-1,Home,,07:45:10
37094,405-2014000126757-064502,405-2014000126757-064502_a-2,Work,08:47:22,18:09:15
37095,405-2014000126757-064502,405-2014000126757-064502_a-3,Home,18:39:55,
37096,405-2014000126757-064526,405-2014000126757-064526_a-1,Home,,17:19:59
37097,405-2014000126757-064526,405-2014000126757-064526_a-2,Secondary,17:50:47,19:26:49
37098,405-2014000126757-064526,405-2014000126757-064526_a-3,Home,20:37:13,
37099,405-2014000130987-064570,405-2014000130987-064570_a-1,Home,,08:55:26
37100,405-2014000130987-064570,405-2014000130987-064570_a-2,Work,09:05:56,20:07:29
37101,405-2014000130987-064570,405-2014000130987-064570_a-3,Home,20:23:16,
37102,405-2014000174501-065218,405-2014000174501-065218_a-1,Home,,08:11:31
37103,405-2014000174501-065218,405-2014000174501-065218_a-2,Work,08:57:25,17:52:09
37104,405-2014000174501-065218,405-2014000174501-065218_a-3,Home,18:15:42,
37105,405-2014000174501-065262,405-2014000174501-065262_a-1,Home,,09:50:19
37106,405-2014000174501-065262,405-2014000174501-065262_a-2,Secondary,10:15:10,12:50:38
37107,405-2014000174501-065262,405-2014000174501-065262_a-3,Home,12:59:45,
37108,405-2014000174501-065306,405-2014000174501-065306_a-1,Home,,12:35:47
37109,405-2014000174501-065306,405-2014000174501-065306_a-2,Secondary,12:47:08,14:56:26
37110,405-2014000174501-065306,405-2014000174501-065306_a-3,Home,15:05:53,
37111,405-2014000174501-065350,405-2014000174501-065350_a-1,Home,,12:48:09
37112,405-2014000174501-065350,405-2014000174501-065350_a-2,Secondary,13:24:57,15:24:29
37113,405-2014000174501-065350,405-2014000174501-065350_a-3,Home,16:05:37,
37114,405-2014000174704-065385,405-2014000174704-065385_a-1,Home,,08:10:11
37115,405-2014000174704-065385,405-2014000174704-065385_a-2,Work,08:30:22,17:28:33
37116,405-2014000174704-065385,405-2014000174704-065385_a-3,Home,17:47:13,
37117,405-2014000182228-065633,405-2014000182228-065633_a-1,Home,,08:02:59
37118,405-2014000182228-065633,405-2014000182228-065633_a-2,Work,09:13:01,18:30:15
37119,405-2014000182228-065633,405-2014000182228-065633_a-3,Home,19:11:30,
37120,405-2014000182228-065663,405-2014000182228-065663_a-1,Home,,08:48:33
37121,405-2014000182228-065663,405-2014000182228-065663_a-2,Work,09:45:13,17:44:50
37122,405-2014000182228-065663,405-2014000182228-065663_a-3,Home,18:32:15,
37123,405-2014000182228-065693,405-2014000182228-065693_a-1,Home,,17:16:51
37124,405-2014000182228-065693,405-2014000182228-065693_a-2,Secondary,18:01:04,19:26:49
37125,405-2014000182228-065693,405-2014000182228-065693_a-3,Home,20:50:22,
37126,405-2014000254448-167143,405-2014000254448-167143_a-1,Home,,13:17:28
37127,405-2014000254448-167143,405-2014000254448-167143_a-2,Secondary,14:02:05,15:28:35
37128,405-2014000254448-167143,405-2014000254448-167143_a-3,Home,15:56:29,
37129,405-2014000292394-068049,405-2014000292394-068049_a-1,Home,,13:42:00
37130,405-2014000292394-068049,405-2014000292394-068049_a-2,Secondary,13:54:07,15:51:00
37131,405-2014000292394-068049,405-2014000292394-068049_a-3,Home,16:17:57,
37132,405-2014000292394-068196,405-2014000292394-068196_a-1,Home,,08:25:14
37133,405-2014000292394-068196,405-2014000292394-068196_a-2,Work,09:06:12,18:20:45
37134,405-2014000292394-068196,405-2014000292394-068196_a-3,Home,18:53:18,
37135,405-2014000292394-068343,405-2014000292394-068343_a-1,Home,,07:55:32
37136,405-2014000292394-068343,405-2014000292394-068343_a-2,Work,08:20:26,17:21:59
37137,405-2014000292394-068343,405-2014000292394-068343_a-3,Home,18:12:43,
37138,405-2014000295948-068645,405-2014000295948-068645_a-1,Home,,09:29:13
37139,405-2014000295948-068645,405-2014000295948-068645_a-2,Work,10:23:41,21:17:43
37140,405-2014000295948-068645,405-2014000295948-068645_a-3,Home,22:09:57,
37141,405-2014000295948-068688,405-2014000295948-068688_a-1,Home,,08:55:41
37142,405-2014000295948-068688,405-2014000295948-068688_a-2,Work,10:18:03,21:12:39
37143,405-2014000295948-068688,405-2014000295948-068688_a-3,Home,22:19:42,
37144,405-2014000344487-069106,405-2014000344487-069106_a-1,Home,,14:08:21
37145,405-2014000344487-069106,405-2014000344487-069106_a-2,Secondary,14:25:20,17:12:12
37146,405-2014000344487-069106,405-2014000344487-069106_a-3,Home,17:32:18,
37147,405-2014000344487-069132,405-2014000344487-069132_a-1,Home,,07:55:32
37148,405-2014000344487-069132,405-2014000344487-069132_a-2,Work,08:11:47,17:21:59
37149,405-2014000344487-069132,405-2014000344487-069132_a-3,Home,18:12:43,
37150,405-2014000346032-069158,405-2014000346032-069158_a-1,Home,,08:55:26
37151,405-2014000346032-069158,405-2014000346032-069158_a-2,Work,09:05:56,20:07:29
37152,405-2014000346032-069158,405-2014000346032-069158_a-3,Home,20:23:16,
37153,405-2014000444622-070354,405-2014000444622-070354_a-1,Home,,08:57:20
37154,405-2014000444622-070354,405-2014000444622-070354_a-2,Work,09:54:36,18:11:54
37155,405-2014000444622-070354,405-2014000444622-070354_a-3,Home,18:50:41,
37156,405-2014000444622-070388,405-2014000444622-070388_a-1,Home,,08:29:20
37157,405-2014000444622-070388,405-2014000444622-070388_a-2,Work,09:50:23,19:51:27
37158,405-2014000444622-070388,405-2014000444622-070388_a-3,Home,20:46:30,
37159,405-2014000487730-071478,405-2014000487730-071478_a-1,Home,,13:42:00
37160,405-2014000487730-071478,405-2014000487730-071478_a-2,Secondary,13:54:59,15:51:00
37161,405-2014000487730-071478,405-2014000487730-071478_a-3,Home,16:17:56,
37162,405-2014000487730-071517,405-2014000487730-071517_a-1,Home,,08:51:35
37163,405-2014000487730-071517,405-2014000487730-071517_a-2,Work,09:16:52,19:41:57
37164,405-2014000487730-071517,405-2014000487730-071517_a-3,Home,20:37:15,
37165,405-2014000487730-071556,405-2014000487730-071556_a-1,Home,,13:33:13
37166,405-2014000487730-071556,405-2014000487730-071556_a-2,Secondary,13:44:56,15:23:56
37167,405-2014000487730-071556,405-2014000487730-071556_a-3,Home,15:44:14,
37168,405-2014000495145-072076,405-2014000495145-072076_a-1,Home,,08:16:27
37169,405-2014000495145-072076,405-2014000495145-072076_a-2,Work,08:54:41,17:53:41
37170,405-2014000495145-072076,405-2014000495145-072076_a-3,Home,18:23:59,
37171,405-2014000495145-072115,405-2014000495145-072115_a-1,Home,,13:33:52
37172,405-2014000495145-072115,405-2014000495145-072115_a-2,Secondary,13:47:09,15:24:29
37173,405-2014000495145-072115,405-2014000495145-072115_a-3,Home,15:40:30,
37174,405-2014000495145-072154,405-2014000495145-072154_a-1,Home,,07:46:45
37175,405-2014000495145-072154,405-2014000495145-072154_a-2,Work,07:58:35,16:54:55
37176,405-2014000495145-072154,405-2014000495145-072154_a-3,Home,17:36:18,
37177,405-2014000564473-073883,405-2014000564473-073883_a-1,Home,,09:04:28
37178,405-2014000564473-073883,405-2014000564473-073883_a-2,Work,10:00:18,21:39:43
37179,405-2014000564473-073883,405-2014000564473-073883_a-3,Home,22:10:55,
37180,405-2014000582422-074047,405-2014000582422-074047_a-1,Home,,13:08:41
37181,405-2014000582422-074047,405-2014000582422-074047_a-2,Secondary,13:41:59,15:01:31
37182,405-2014000582422-074047,405-2014000582422-074047_a-3,Home,15:19:37,
37183,405-2014000588300-074454,405-2014000588300-074454_a-1,Home,,13:50:47
37184,405-2014000588300-074454,405-2014000588300-074454_a-2,Secondary,14:12:10,16:18:04
37185,405-2014000588300-074454,405-2014000588300-074454_a-3,Home,16:44:19,
37186,405-2014000607446-074885,405-2014000607446-074885_a-1,Home,,13:33:13
37187,405-2014000607446-074885,405-2014000607446-074885_a-2,Secondary,13:48:35,15:23:56
37188,405-2014000607446-074885,405-2014000607446-074885_a-3,Home,15:45:03,
37189,405-2014000685903-075867,405-2014000685903-075867_a-1,Home,,08:31:13
37190,405-2014000685903-075867,405-2014000685903-075867_a-2,Work,08:56:08,16:45:14
37191,405-2014000685903-075867,405-2014000685903-075867_a-3,Home,16:54:29,
37192,405-2014000685903-075885,405-2014000685903-075885_a-1,Home,,07:32:05
