taz,parkingType,pricingModel,chargingType,numStalls,feeInCents,reservedFor
101162,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100742,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100082,Residential,Block,NoCharger,2147483647,0,Any
100875,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
101003,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
201502,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100443,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100368,Public,Block,DCFast(50|DC),2147483647,0,Any
100028,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100453,Residential,Block,DCFast(50|DC),2147483647,0,Any
100092,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
101041,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
101101,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
407231,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100652,Workplace,Block,NoCharger,2147483647,0,Any
100613,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100116,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100094,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101161,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100203,Workplace,Block,DCFast(50|DC),2147483647,0,Any
201381,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
101276,Public,Block,UltraFast(250|DC),2147483647,0,Any
100875,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100097,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101061,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100361,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
101171,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
101202,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100018,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
101215,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100629,Workplace,Block,NoCharger,2147483647,0,Any
101175,Workplace,FlatFee,NoCharger,2147483647,0,Any
201472,Public,Block,NoCharger,2147483647,0,Any
100713,Public,Block,DCFast(50|DC),2147483647,0,Any
100453,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
201312,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
10002A,Residential,Block,Level2(7.2|AC),2147483647,0,Any
407061,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100896,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
201372,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100417,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100473,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
10002P,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100031,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100967,Public,Block,UltraFast(250|DC),2147483647,0,Any
100552,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
101066,Residential,Block,Level1(2.3|AC),2147483647,0,Any
201432,Public,FlatFee,NoCharger,2147483647,0,Any
101175,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
201402,Public,FlatFee,NoCharger,2147483647,0,Any
100044,Public,Block,UltraFast(250|DC),2147483647,0,Any
100813,Residential,Block,DCFast(50|DC),2147483647,0,Any
407354,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100301,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101016,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
201334,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
201301,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100781,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
101127,Workplace,Block,NoCharger,2147483647,0,Any
201522,Public,Block,Level2(7.2|AC),2147483647,0,Any
101157,Public,Block,NoCharger,2147483647,0,Any
101136,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100627,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100252,Residential,Block,NoCharger,2147483647,0,Any
100364,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100679,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
101063,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100773,Residential,Block,UltraFast(250|DC),2147483647,0,Any
10017E,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100602,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100071,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
10002D,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100645,Public,Block,Level2(7.2|AC),2147483647,0,Any
100072,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100651,Public,Block,NoCharger,2147483647,0,Any
100621,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100826,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100873,Residential,Block,DCFast(50|DC),2147483647,0,Any
10001I,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100702,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100343,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100824,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
101041,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
101162,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100083,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100984,Public,Block,UltraFast(250|DC),2147483647,0,Any
201321,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100364,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100823,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100075,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100422,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
101234,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100151,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100696,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100667,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
101222,Public,Block,DCFast(50|DC),2147483647,0,Any
100854,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
101156,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100403,Workplace,FlatFee,NoCharger,2147483647,0,Any
100985,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100859,Residential,Block,DCFast(50|DC),2147483647,0,Any
101021,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100303,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
407061,Public,Block,Level2(7.2|AC),2147483647,0,Any
101072,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
201461,Public,Block,UltraFast(250|DC),2147483647,0,Any
100272,Public,Block,NoCharger,2147483647,0,Any
201541,Public,Block,Level2(7.2|AC),2147483647,0,Any
100842,Public,Block,Level2(7.2|AC),2147483647,0,Any
100981,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100603,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
201334,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100679,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
201284,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100416,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
101202,Workplace,FlatFee,NoCharger,2147483647,0,Any
201361,Residential,FlatFee,NoCharger,2147483647,0,Any
407233,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100484,Public,Block,NoCharger,2147483647,0,Any
10001O,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
407073,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
10036A,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
201463,Workplace,Block,NoCharger,2147483647,0,Any
201433,Residential,Block,Level2(7.2|AC),2147483647,0,Any
201522,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100178,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
201433,Public,Block,UltraFast(250|DC),2147483647,0,Any
201501,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
101224,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
101024,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100971,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
101011,Public,Block,NoCharger,2147483647,0,Any
100942,Workplace,FlatFee,NoCharger,2147483647,0,Any
10009B,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100582,Public,Block,UltraFast(250|DC),2147483647,0,Any
201541,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
101133,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100673,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
201336,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100014,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100205,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100961,Public,Block,DCFast(50|DC),2147483647,0,Any
100383,Public,Block,Level2(7.2|AC),2147483647,0,Any
100699,Public,Block,Level1(2.3|AC),2147483647,0,Any
100801,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100335,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
101253,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100965,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100851,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100811,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
407041,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100825,Public,Block,UltraFast(250|DC),2147483647,0,Any
101084,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100343,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
10017E,Public,Block,DCFast(50|DC),2147483647,0,Any
100025,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
101012,Public,Block,DCFast(50|DC),2147483647,0,Any
101003,Residential,Block,NoCharger,2147483647,0,Any
101193,Public,FlatFee,NoCharger,2147483647,0,Any
100873,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100131,Public,Block,NoCharger,2147483647,0,Any
910973,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100674,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100275,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100367,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100856,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100455,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100934,Public,Block,DCFast(50|DC),2147483647,0,Any
100674,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
201482,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
101012,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
201552,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
201542,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100984,Workplace,FlatFee,NoCharger,2147483647,0,Any
100851,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
10001I,Public,FlatFee,NoCharger,2147483647,0,Any
100595,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
201292,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100502,Public,FlatFee,NoCharger,2147483647,0,Any
100511,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100714,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100087,Public,Block,UltraFast(250|DC),2147483647,0,Any
100848,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
101082,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100125,Workplace,Block,DCFast(50|DC),2147483647,0,Any
407065,Public,Block,DCFast(50|DC),2147483647,0,Any
101151,Workplace,Block,NoCharger,2147483647,0,Any
100773,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100141,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
101123,Workplace,FlatFee,NoCharger,2147483647,0,Any
100714,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100205,Workplace,Block,NoCharger,2147483647,0,Any
100552,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
101002,Residential,FlatFee,NoCharger,2147483647,0,Any
100921,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100921,Workplace,FlatFee,NoCharger,2147483647,0,Any
100842,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
201283,Workplace,FlatFee,NoCharger,2147483647,0,Any
100861,Residential,FlatFee,NoCharger,2147483647,0,Any
100599,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100643,Residential,Block,NoCharger,2147483647,0,Any
100445,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
101015,Public,Block,Level1(2.3|AC),2147483647,0,Any
100482,Workplace,FlatFee,NoCharger,2147483647,0,Any
201295,Public,Block,NoCharger,2147483647,0,Any
101276,Public,Block,DCFast(50|DC),2147483647,0,Any
10002E,Workplace,Block,DCFast(50|DC),2147483647,0,Any
101257,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
10001E,Public,Block,Level2(7.2|AC),2147483647,0,Any
100932,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
201482,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100644,Residential,Block,Level1(2.3|AC),2147483647,0,Any
407232,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100272,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
10062A,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
101126,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100484,Residential,Block,DCFast(50|DC),2147483647,0,Any
100581,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
10009D,Workplace,FlatFee,NoCharger,2147483647,0,Any
100554,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100086,Residential,Block,Level1(2.3|AC),2147483647,0,Any
100028,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100221,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
101206,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
101178,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
101171,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
101055,Residential,Block,NoCharger,2147483647,0,Any
201474,Public,Block,DCFast(50|DC),2147483647,0,Any
100714,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
101033,Public,Block,Level2(7.2|AC),2147483647,0,Any
201343,Public,Block,UltraFast(250|DC),2147483647,0,Any
10002K,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100503,Residential,Block,Level1(2.3|AC),2147483647,0,Any
10001L,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100061,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
101063,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100161,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100917,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100177,Residential,Block,Level1(2.3|AC),2147483647,0,Any
201309,Workplace,FlatFee,NoCharger,2147483647,0,Any
101125,Public,FlatFee,NoCharger,2147483647,0,Any
100368,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
910973,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
201303,Residential,Block,Level2(7.2|AC),2147483647,0,Any
101064,Workplace,Block,NoCharger,2147483647,0,Any
201371,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100115,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100094,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
101225,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
10091E,Public,FlatFee,NoCharger,2147483647,0,Any
100483,Public,Block,UltraFast(250|DC),2147483647,0,Any
201551,Public,Block,DCFast(50|DC),2147483647,0,Any
100321,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100874,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
10001S,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100024,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100713,Residential,Block,Level1(2.3|AC),2147483647,0,Any
201344,Public,Block,UltraFast(250|DC),2147483647,0,Any
101064,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
201305,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
201293,Residential,Block,NoCharger,2147483647,0,Any
101184,Residential,Block,DCFast(50|DC),2147483647,0,Any
100903,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
10002D,Public,Block,Level2(7.2|AC),2147483647,0,Any
100165,Residential,FlatFee,NoCharger,2147483647,0,Any
100033,Workplace,Block,DCFast(50|DC),2147483647,0,Any
10002R,Workplace,Block,DCFast(50|DC),2147483647,0,Any
910990,Public,Block,UltraFast(250|DC),2147483647,0,Any
10099A,Public,Block,Level1(2.3|AC),2147483647,0,Any
201463,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100076,Public,FlatFee,NoCharger,2147483647,0,Any
100199,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100024,Workplace,Block,DCFast(50|DC),2147483647,0,Any
100199,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
10001S,Workplace,Block,DCFast(50|DC),2147483647,0,Any
201502,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100374,Public,Block,UltraFast(250|DC),2147483647,0,Any
101203,Residential,Block,Level2(7.2|AC),2147483647,0,Any
10091D,Public,FlatFee,NoCharger,2147483647,0,Any
100126,Public,FlatFee,NoCharger,2147483647,0,Any
201282,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100475,Public,Block,Level2(7.2|AC),2147483647,0,Any
201511,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100675,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100483,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100443,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
201393,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
10001J,Residential,Block,DCFast(50|DC),2147483647,0,Any
100374,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100964,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
101267,Public,Block,Level2(7.2|AC),2147483647,0,Any
100062,Workplace,FlatFee,NoCharger,2147483647,0,Any
100896,Public,Block,UltraFast(250|DC),2147483647,0,Any
100678,Residential,Block,NoCharger,2147483647,0,Any
101233,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
201432,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100033,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
10002R,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
10002A,Workplace,Block,NoCharger,2147483647,0,Any
101264,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100032,Residential,FlatFee,NoCharger,2147483647,0,Any
10002Q,Residential,FlatFee,NoCharger,2147483647,0,Any
100212,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100908,Public,Block,NoCharger,2147483647,0,Any
100955,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100101,Public,Block,UltraFast(250|DC),2147483647,0,Any
100034,Workplace,Block,NoCharger,2147483647,0,Any
10001O,Residential,Block,Level1(2.3|AC),2147483647,0,Any
101072,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
10091F,Residential,Block,DCFast(50|DC),2147483647,0,Any
100223,Public,Block,NoCharger,2147483647,0,Any
100503,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100914,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
201552,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
10002F,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100782,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
101264,Residential,Block,NoCharger,2147483647,0,Any
100762,Workplace,FlatFee,NoCharger,2147483647,0,Any
100955,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100071,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100373,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
100605,Public,FlatFee,NoCharger,2147483647,0,Any
100364,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
201353,Workplace,Block,DCFast(50|DC),2147483647,0,Any
101063,Public,Block,NoCharger,2147483647,0,Any
100418,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100915,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
201363,Public,Block,DCFast(50|DC),2147483647,0,Any
100373,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
101155,Workplace,Block,NoCharger,2147483647,0,Any
101065,Residential,Block,DCFast(50|DC),2147483647,0,Any
100984,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100472,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100093,Public,Block,NoCharger,2147483647,0,Any
407041,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100705,Workplace,Block,DCFast(50|DC),2147483647,0,Any
201461,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
10001N,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100861,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100212,Residential,Block,Level1(2.3|AC),2147483647,0,Any
101105,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
100028,Residential,FlatFee,NoCharger,2147483647,0,Any
10002L,Public,FlatFee,NoCharger,2147483647,0,Any
101155,Residential,Block,DCFast(50|DC),2147483647,0,Any
10002I,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
100414,Residential,Block,DCFast(50|DC),2147483647,0,Any
100551,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100694,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
10036A,Public,Block,Level2(7.2|AC),2147483647,0,Any
201511,Public,Block,UltraFast(250|DC),2147483647,0,Any
100544,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
100665,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
201293,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100723,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
101007,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
10009D,Residential,Block,NoCharger,2147483647,0,Any
100516,Workplace,Block,DCFast(50|DC),2147483647,0,Any
201295,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100076,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100629,Residential,Block,NoCharger,2147483647,0,Any
100554,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
101163,Workplace,Block,DCFast(50|DC),2147483647,0,Any
101201,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
100072,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
101082,Residential,Block,NoCharger,2147483647,0,Any
100284,Public,FlatFee,NoCharger,2147483647,0,Any
100168,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
201434,Public,Block,NoCharger,2147483647,0,Any
100699,Residential,Block,UltraFast(250|DC),2147483647,0,Any
100351,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100233,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100415,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,RideHailManager
100012,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100102,Public,Block,Level2(7.2|AC),2147483647,0,Any
201451,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100065,Residential,Block,NoCharger,2147483647,0,Any
100304,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
100902,Public,FlatFee,NoCharger,2147483647,0,Any
100055,Workplace,FlatFee,NoCharger,2147483647,0,Any
100677,Public,Block,NoCharger,2147483647,0,Any
100857,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100625,Residential,Block,Level1(2.3|AC),2147483647,0,Any
910953,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100561,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
201411,Public,Block,DCFast(50|DC),2147483647,0,Any
100194,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100511,Public,Block,UltraFast(250|DC),2147483647,0,Any
101212,Residential,FlatFee,NoCharger,2147483647,0,Any
100691,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
407354,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100971,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
201472,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100213,Residential,Block,NoCharger,2147483647,0,Any
201491,Workplace,Block,DCFast(50|DC),2147483647,0,Any
101166,Residential,Block,DCFast(50|DC),2147483647,0,Any
100671,Public,Block,NoCharger,2147483647,0,Any
201411,Public,Block,UltraFast(250|DC),2147483647,0,Any
100014,Residential,Block,NoCharger,2147483647,0,Any
201483,Public,Block,Level1(2.3|AC),2147483647,0,Any
101224,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,RideHailManager
101005,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
100464,Residential,Block,DCFast(50|DC),2147483647,0,Any
100062,Public,Block,UltraFast(250|DC),2147483647,0,Any
100991,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100576,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100195,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100931,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
100682,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
100192,Residential,Block,DCFast(50|DC),2147483647,0,Any
101017,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
100367,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100034,Residential,Block,DCFast(50|DC),2147483647,0,Any
100102,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
100523,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
100966,Public,Block,UltraFast(250|DC),2147483647,0,Any
201471,Residential,Block,NoCharger,2147483647,0,Any
100891,Residential,Block,UltraFast(250|DC),2147483647,0,Any
407082,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
201284,Public,Block,Level1(2.3|AC),2147483647,0,Any
100352,Residential,Block,NoCharger,2147483647,0,Any
100661,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
100474,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
100595,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
201554,Workplace,FlatFee,NoCharger,2147483647,0,Any
10001O,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
100471,Residential,Block,DCFast(50|DC),2147483647,0,Any
101277,Residential,FlatFee,NoCharger,2147483647,0,Any
100593,Workplace,Block,NoCharger,2147483647,0,Any
407082,Residential,Block,DCFast(50|DC),2147483647,0,Any
100512,Workplace,Block,NoCharger,2147483647,0,Any
100087,Public,Block,Level1(2.3|AC),2147483647,0,Any
100633,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
100344,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100243,Workplace,FlatFee,DCFast(50|DC),2147483647,0,RideHailManager
101211,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
