,vehicleId,vehicleTypeId
16717,5121-0,Car
16718,5121-1,Car
16719,5121-2,Car
16720,5122-0,Car
16721,5122-1,Car
16722,5122-2,Car
16723,5123-0,Car
16724,5123-1,Car
16725,5123-2,Car
16726,5124-0,Car
16727,5124-1,Car
16728,5125-0,Car
16729,5125-1,Car
16730,5126-0,Car
16731,5126-1,Car
16732,5126-2,Car
16733,5126-3,Car
16734,5126-4,Car
16735,5127-0,Car
16736,5127-1,Car
16737,5127-2,Car
16738,5128-0,Car
16739,5128-1,Car
16740,5129-0,Car
16741,5129-1,Car
16742,5130-0,Car
16743,5130-1,Car
16744,5131-0,Car
16745,5131-1,Car
16746,5131-2,Car
16747,5132-0,Car
16748,5132-1,Car
16749,5133-0,Car
16750,5133-1,Car
16751,5133-2,Car
16752,5134-0,Car
16753,5134-1,Car
16754,5134-2,Car
16755,5134-3,Car
16756,5135-0,Car
16757,5135-1,Car
16758,5136-0,Car
16759,5136-1,Car
16760,5136-2,Car
16761,5136-3,Car
16762,5137-0,Car
16763,5137-1,Car
16764,5137-2,Car
16765,5137-3,Car
16766,5138-0,Car
16767,5138-1,Car
16768,5138-2,Car
16769,5138-3,Car
16770,5138-4,Car
16771,5139-0,Car
16772,5139-1,Car
16773,5139-2,Car
16774,5140-0,Car
16775,5140-1,Car
16776,5140-2,Car
16777,5141-0,Car
16778,5141-1,Car
16779,5142-0,Car
16780,5142-1,Car
16781,5142-2,Car
16782,5143-0,Car
16783,5143-1,Car
16784,5143-2,Car
16785,5143-3,Car
16786,5143-4,Car
16787,5144-0,Car
16788,5144-1,Car
16789,5144-2,Car
16790,5144-3,Car
16791,5144-4,Car
16792,5145-0,Car
16793,5145-1,Car
16794,5145-2,Car
16795,5145-3,Car
16796,5146-0,Car
16797,5146-1,Car
16798,5146-2,Car
16799,5147-0,Car
16800,5147-1,Car
16801,5148-0,Car
16802,5148-1,Car
16803,5148-2,Car
16804,5149-0,Car
16805,5149-1,Car
16806,5149-2,Car
16807,5150-0,Car
16808,5150-1,Car
16809,5150-2,Car
16810,5150-3,Car
16811,5151-0,Car
16812,5151-1,Car
16813,5151-2,Car
16814,5151-3,Car
16815,5151-4,Car
16816,5152-0,Car
16817,5152-1,Car
16818,5152-2,Car
16819,5153-0,Car
16820,5153-1,Car
16821,5153-2,Car
16822,5153-3,Car
16823,5154-0,Car
16824,5154-1,Car
16825,5154-2,Car
16826,5155-0,Car
16827,5155-1,Car
16828,5156-0,Car
16829,5156-1,Car
16830,5156-2,Car
16831,5156-3,Car
16832,5157-0,Car
16833,5157-1,Car
16834,5157-2,Car
16835,5158-0,Car
16836,5158-1,Car
16837,5158-2,Car
16838,5158-3,Car
16839,5158-4,Car
16840,5159-0,Car
16841,5159-1,Car
16842,5159-2,Car
16843,5160-0,Car
16844,5160-1,Car
16845,5160-2,Car
16846,5161-0,Car
16847,5161-1,Car
16848,5162-0,Car
16849,5162-1,Car
16850,5162-2,Car
16851,5162-3,Car
16852,5163-0,Car
16853,5163-1,Car
16854,5163-2,Car
16855,5163-3,Car
16856,5163-4,Car
16857,5164-0,Car
16858,5164-1,Car
16859,5164-2,Car
16860,5165-0,Car
16861,5165-1,Car
16862,5165-2,Car
16863,5165-3,Car
16864,5166-0,Car
16865,5166-1,Car
16866,5166-2,Car
16867,5166-3,Car
16868,5167-0,Car
16869,5167-1,Car
16870,5167-2,Car
16871,5168-0,Car
16872,5168-1,Car
16873,5169-0,Car
16874,5169-1,Car
16875,5169-2,Car
16876,5169-3,Car
16877,5169-4,Car
16878,5170-0,Car
16879,5170-1,Car
16880,5170-2,Car
16881,5170-3,Car
16882,5170-4,Car
16883,5171-0,Car
16884,5171-1,Car
16885,5171-2,Car
16886,5171-3,Car
16887,5171-4,Car
16888,5172-0,Car
16889,5172-1,Car
16890,5172-2,Car
16891,5172-3,Car
16892,5172-4,Car
16893,5173-0,Car
16894,5173-1,Car
16895,5173-2,Car
16896,5174-0,Car
16897,5174-1,Car
16898,5175-0,Car
16899,5175-1,Car
16900,5176-0,Car
16901,5176-1,Car
16902,5176-2,Car
16903,5176-3,Car
16904,5176-4,Car
16905,5177-0,Car
16906,5177-1,Car
16907,5177-2,Car
16908,5177-3,Car
16909,5178-0,Car
16910,5178-1,Car
16911,5179-0,Car
16912,5179-1,Car
16913,5179-2,Car
16914,5179-3,Car
16915,5180-0,Car
16916,5180-1,Car
16917,5180-2,Car
16918,5180-3,Car
16919,5180-4,Car
16920,5181-0,Car
16921,5181-1,Car
16922,5181-2,Car
16923,5181-3,Car
16924,5181-4,Car
16925,5182-0,Car
16926,5182-1,Car
16927,5183-0,Car
16928,5183-1,Car
16929,5183-2,Car
16930,5183-3,Car
16931,5184-0,Car
16932,5184-1,Car
16933,5184-2,Car
16934,5184-3,Car
16935,5184-4,Car
16936,5185-0,Car
16937,5185-1,Car
16938,5186-0,Car
16939,5186-1,Car
16940,5186-2,Car
16941,5187-0,Car
16942,5187-1,Car
16943,5187-2,Car
16944,5188-0,Car
16945,5188-1,Car
16946,5188-2,Car
16947,5188-3,Car
16948,5189-0,Car
16949,5189-1,Car
16950,5189-2,Car
16951,5189-3,Car
16952,5190-0,Car
16953,5190-1,Car
16954,5190-2,Car
16955,5190-3,Car
16956,5190-4,Car
16957,5191-0,Car
16958,5191-1,Car
16959,5191-2,Car
16960,5192-0,Car
16961,5192-1,Car
16962,5192-2,Car
16963,5192-3,Car
16964,5192-4,Car
16965,5193-0,Car
16966,5193-1,Car
16967,5194-0,Car
16968,5194-1,Car
16969,5195-0,Car
16970,5195-1,Car
16971,5196-0,Car
16972,5196-1,Car
16973,5196-2,Car
16974,5196-3,Car
16975,5196-4,Car
16976,5197-0,Car
16977,5197-1,Car
16978,5198-0,Car
16979,5198-1,Car
16980,5198-2,Car
16981,5198-3,Car
16982,5198-4,Car
16983,5199-0,Car
16984,5199-1,Car
16985,5199-2,Car
16986,5200-0,Car
16987,5200-1,Car
16988,5200-2,Car
16989,5200-3,Car
16990,5200-4,Car
16991,5201-0,Car
16992,5201-1,Car
16993,5201-2,Car
16994,5201-3,Car
16995,5201-4,Car
16996,5202-0,Car
16997,5202-1,Car
16998,5203-0,Car
16999,5203-1,Car
17000,5204-0,Car
17001,5204-1,Car
17002,5204-2,Car
17003,5205-0,Car
17004,5205-1,Car
17005,5205-2,Car
17006,5205-3,Car
17007,5205-4,Car
17008,5206-0,Car
17009,5206-1,Car
17010,5206-2,Car
17011,5207-0,Car
17012,5207-1,Car
17013,5208-0,Car
17014,5208-1,Car
17015,5209-0,Car
17016,5209-1,Car
17017,5209-2,Car
17018,5209-3,Car
17019,5210-0,Car
17020,5210-1,Car
17021,5211-0,Car
17022,5211-1,Car
17023,5211-2,Car
17024,5212-0,Car
17025,5212-1,Car
17026,5212-2,Car
17027,5213-0,Car
17028,5213-1,Car
17029,5213-2,Car
17030,5214-0,Car
17031,5214-1,Car
17032,5215-0,Car
17033,5215-1,Car
17034,5215-2,Car
17035,5216-0,Car
17036,5216-1,Car
17037,5217-0,Car
17038,5217-1,Car
17039,5217-2,Car
17040,5218-0,Car
17041,5218-1,Car
17042,5218-2,Car
17043,5218-3,Car
17044,5218-4,Car
17045,5219-0,Car
17046,5219-1,Car
17047,5219-2,Car
17048,5220-0,Car
17049,5220-1,Car
17050,5220-2,Car
17051,5221-0,Car
17052,5221-1,Car
17053,5221-2,Car
17054,5221-3,Car
17055,5222-0,Car
17056,5222-1,Car
17057,5222-2,Car
17058,5222-3,Car
17059,5223-0,Car
17060,5223-1,Car
17061,5224-0,Car
17062,5224-1,Car
17063,5224-2,Car
17064,5224-3,Car
17065,5224-4,Car
17066,5225-0,Car
17067,5225-1,Car
17068,5225-2,Car
17069,5226-0,Car
17070,5226-1,Car
17071,5227-0,Car
17072,5227-1,Car
17073,5227-2,Car
17074,5227-3,Car
17075,5227-4,Car
17076,5228-0,Car
17077,5228-1,Car
17078,5229-0,Car
17079,5229-1,Car
17080,5229-2,Car
17081,5230-0,Car
17082,5230-1,Car
17083,5230-2,Car
17084,5231-0,Car
17085,5231-1,Car
17086,5231-2,Car
17087,5232-0,Car
17088,5232-1,Car
17089,5232-2,Car
17090,5232-3,Car
17091,5232-4,Car
17092,5233-0,Car
17093,5233-1,Car
17094,5234-0,Car
17095,5234-1,Car
17096,5234-2,Car
17097,5235-0,Car
17098,5235-1,Car
17099,5235-2,Car
17100,5235-3,Car
17101,5236-0,Car
17102,5236-1,Car
17103,5236-2,Car
17104,5236-3,Car
17105,5237-0,Car
17106,5237-1,Car
17107,5237-2,Car
17108,5237-3,Car
17109,5237-4,Car
17110,5238-0,Car
17111,5238-1,Car
17112,5239-0,Car
17113,5239-1,Car
17114,5239-2,Car
17115,5239-3,Car
17116,5240-0,Car
17117,5240-1,Car
17118,5240-2,Car
17119,5241-0,Car
17120,5241-1,Car
17121,5241-2,Car
17122,5241-3,Car
17123,5241-4,Car
17124,5242-0,Car
17125,5242-1,Car
17126,5242-2,Car
17127,5242-3,Car
17128,5242-4,Car
17129,5243-0,Car
17130,5243-1,Car
17131,5243-2,Car
17132,5243-3,Car
17133,5243-4,Car
17134,5244-0,Car
17135,5244-1,Car
17136,5244-2,Car
17137,5244-3,Car
17138,5244-4,Car
17139,5245-0,Car
17140,5245-1,Car
17141,5245-2,Car
17142,5246-0,Car
17143,5246-1,Car
17144,5246-2,Car
17145,5247-0,Car
17146,5247-1,Car
17147,5248-0,Car
17148,5248-1,Car
17149,5249-0,Car
17150,5249-1,Car
17151,5249-2,Car
17152,5250-0,Car
17153,5250-1,Car
17154,5250-2,Car
17155,5251-0,Car
17156,5251-1,Car
17157,5251-2,Car
17158,5252-0,Car
17159,5252-1,Car
17160,5252-2,Car
17161,5253-0,Car
17162,5253-1,Car
17163,5254-0,Car
17164,5254-1,Car
17165,5255-0,Car
17166,5255-1,Car
17167,5256-0,Car
17168,5256-1,Car
17169,5256-2,Car
17170,5256-3,Car
17171,5256-4,Car
17172,5257-0,Car
17173,5257-1,Car
17174,5257-2,Car
17175,5258-0,Car
17176,5258-1,Car
17177,5258-2,Car
17178,5258-3,Car
17179,5258-4,Car
17180,5259-0,Car
17181,5259-1,Car
17182,5259-2,Car
17183,5260-0,Car
17184,5260-1,Car
17185,5260-2,Car
17186,5261-0,Car
17187,5261-1,Car
17188,5261-2,Car
17189,5262-0,Car
17190,5262-1,Car
17191,5262-2,Car
17192,5262-3,Car
17193,5262-4,Car
17194,5263-0,Car
17195,5263-1,Car
17196,5263-2,Car
17197,5264-0,Car
17198,5264-1,Car
17199,5264-2,Car
17200,5265-0,Car
17201,5265-1,Car
17202,5265-2,Car
17203,5265-3,Car
17204,5265-4,Car
17205,5266-0,Car
17206,5266-1,Car
17207,5267-0,Car
17208,5267-1,Car
17209,5267-2,Car
17210,5267-3,Car
17211,5268-0,Car
17212,5268-1,Car
17213,5268-2,Car
17214,5268-3,Car
17215,5268-4,Car
17216,5269-0,Car
17217,5269-1,Car
17218,5270-0,Car
17219,5270-1,Car
17220,5270-2,Car
17221,5271-0,Car
17222,5271-1,Car
17223,5271-2,Car
17224,5271-3,Car
17225,5272-0,Car
17226,5272-1,Car
17227,5273-0,Car
17228,5273-1,Car
17229,5273-2,Car
17230,5273-3,Car
17231,5273-4,Car
17232,5274-0,Car
17233,5274-1,Car
17234,5275-0,Car
17235,5275-1,Car
17236,5276-0,Car
17237,5276-1,Car
17238,5276-2,Car
17239,5277-0,Car
17240,5277-1,Car
17241,5277-2,Car
17242,5278-0,Car
17243,5278-1,Car
17244,5278-2,Car
17245,5278-3,Car
17246,5278-4,Car
17247,5279-0,Car
17248,5279-1,Car
17249,5280-0,Car
17250,5280-1,Car
17251,5280-2,Car
17252,5280-3,Car
17253,5280-4,Car
17254,5281-0,Car
17255,5281-1,Car
17256,5281-2,Car
17257,5282-0,Car
17258,5282-1,Car
17259,5282-2,Car
17260,5283-0,Car
17261,5283-1,Car
17262,5283-2,Car
17263,5284-0,Car
17264,5284-1,Car
17265,5284-2,Car
17266,5284-3,Car
17267,5285-0,Car
17268,5285-1,Car
17269,5286-0,Car
17270,5286-1,Car
17271,5286-2,Car
17272,5287-0,Car
17273,5287-1,Car
17274,5287-2,Car
17275,5287-3,Car
17276,5288-0,Car
17277,5288-1,Car
17278,5288-2,Car
17279,5288-3,Car
17280,5288-4,Car
17281,5289-0,Car
17282,5289-1,Car
17283,5289-2,Car
17284,5289-3,Car
17285,5289-4,Car
17286,5290-0,Car
17287,5290-1,Car
17288,5290-2,Car
17289,5291-0,Car
17290,5291-1,Car
17291,5291-2,Car
17292,5292-0,Car
17293,5292-1,Car
17294,5292-2,Car
17295,5293-0,Car
17296,5293-1,Car
17297,5293-2,Car
17298,5293-3,Car
17299,5294-0,Car
17300,5294-1,Car
17301,5294-2,Car
17302,5294-3,Car
17303,5294-4,Car
17304,5295-0,Car
17305,5295-1,Car
17306,5296-0,Car
17307,5296-1,Car
17308,5296-2,Car
17309,5297-0,Car
17310,5297-1,Car
17311,5297-2,Car
17312,5298-0,Car
17313,5298-1,Car
17314,5298-2,Car
17315,5298-3,Car
17316,5298-4,Car
17317,5299-0,Car
17318,5299-1,Car
17319,5299-2,Car
17320,5300-0,Car
17321,5300-1,Car
17322,5300-2,Car
17323,5300-3,Car
17324,5300-4,Car
17325,5301-0,Car
17326,5301-1,Car
17327,5301-2,Car
17328,5302-0,Car
17329,5302-1,Car
17330,5302-2,Car
17331,5303-0,Car
17332,5303-1,Car
17333,5304-0,Car
17334,5304-1,Car
17335,5304-2,Car
17336,5305-0,Car
17337,5305-1,Car
17338,5305-2,Car
17339,5305-3,Car
17340,5305-4,Car
17341,5306-0,Car
17342,5306-1,Car
17343,5306-2,Car
17344,5307-0,Car
17345,5307-1,Car
17346,5307-2,Car
17347,5308-0,Car
17348,5308-1,Car
17349,5308-2,Car
17350,5308-3,Car
17351,5309-0,Car
17352,5309-1,Car
17353,5309-2,Car
17354,5309-3,Car
17355,5309-4,Car
17356,5310-0,Car
17357,5310-1,Car
17358,5310-2,Car
17359,5311-0,Car
17360,5311-1,Car
17361,5311-2,Car
17362,5312-0,Car
17363,5312-1,Car
17364,5312-2,Car
17365,5312-3,Car
17366,5313-0,Car
17367,5313-1,Car
17368,5313-2,Car
17369,5314-0,Car
17370,5314-1,Car
17371,5315-0,Car
17372,5315-1,Car
17373,5315-2,Car
17374,5315-3,Car
17375,5316-0,Car
17376,5316-1,Car
17377,5317-0,Car
17378,5317-1,Car
17379,5317-2,Car
17380,5318-0,Car
17381,5318-1,Car
17382,5318-2,Car
17383,5319-0,Car
17384,5319-1,Car
17385,5320-0,Car
17386,5320-1,Car
17387,5320-2,Car
17388,5321-0,Car
17389,5321-1,Car
17390,5321-2,Car
17391,5321-3,Car
17392,5321-4,Car
17393,5322-0,Car
17394,5322-1,Car
17395,5322-2,Car
17396,5322-3,Car
17397,5322-4,Car
17398,5323-0,Car
17399,5323-1,Car
17400,5323-2,Car
17401,5324-0,Car
17402,5324-1,Car
17403,5325-0,Car
17404,5325-1,Car
17405,5326-0,Car
17406,5326-1,Car
17407,5327-0,Car
17408,5327-1,Car
17409,5327-2,Car
17410,5327-3,Car
17411,5327-4,Car
17412,5328-0,Car
17413,5328-1,Car
17414,5328-2,Car
17415,5329-0,Car
17416,5329-1,Car
17417,5329-2,Car
17418,5330-0,Car
17419,5330-1,Car
17420,5331-0,Car
17421,5331-1,Car
17422,5331-2,Car
17423,5332-0,Car
17424,5332-1,Car
17425,5332-2,Car
17426,5332-3,Car
17427,5332-4,Car
17428,5333-0,Car
17429,5333-1,Car
17430,5333-2,Car
17431,5334-0,Car
17432,5334-1,Car
17433,5334-2,Car
17434,5334-3,Car
17435,5334-4,Car
17436,5335-0,Car
17437,5335-1,Car
17438,5335-2,Car
17439,5335-3,Car
17440,5336-0,Car
17441,5336-1,Car
17442,5337-0,Car
17443,5337-1,Car
17444,5338-0,Car
17445,5338-1,Car
17446,5338-2,Car
17447,5338-3,Car
17448,5338-4,Car
17449,5339-0,Car
17450,5339-1,Car
17451,5340-0,Car
17452,5340-1,Car
17453,5341-0,Car
17454,5341-1,Car
17455,5341-2,Car
17456,5341-3,Car
17457,5341-4,Car
17458,5342-0,Car
17459,5342-1,Car
17460,5342-2,Car
17461,5342-3,Car
17462,5342-4,Car
17463,5343-0,Car
17464,5343-1,Car
17465,5343-2,Car
17466,5343-3,Car
17467,5343-4,Car
17468,5344-0,Car
17469,5344-1,Car
17470,5345-0,Car
17471,5345-1,Car
17472,5345-2,Car
17473,5345-3,Car
17474,5346-0,Car
17475,5346-1,Car
17476,5346-2,Car
17477,5347-0,Car
17478,5347-1,Car
17479,5347-2,Car
17480,5348-0,Car
17481,5348-1,Car
17482,5348-2,Car
17483,5348-3,Car
17484,5348-4,Car
17485,5349-0,Car
17486,5349-1,Car
17487,5349-2,Car
17488,5350-0,Car
17489,5350-1,Car
17490,5350-2,Car
17491,5351-0,Car
17492,5351-1,Car
17493,5351-2,Car
17494,5351-3,Car
17495,5352-0,Car
17496,5352-1,Car
17497,5352-2,Car
17498,5352-3,Car
17499,5353-0,Car
17500,5353-1,Car
17501,5353-2,Car
17502,5354-0,Car
17503,5354-1,Car
17504,5355-0,Car
17505,5355-1,Car
17506,5355-2,Car
17507,5355-3,Car
17508,5355-4,Car
17509,5356-0,Car
17510,5356-1,Car
17511,5356-2,Car
17512,5357-0,Car
17513,5357-1,Car
17514,5357-2,Car
17515,5357-3,Car
17516,5357-4,Car
17517,5358-0,Car
17518,5358-1,Car
17519,5359-0,Car
17520,5359-1,Car
17521,5359-2,Car
17522,5359-3,Car
17523,5359-4,Car
17524,5360-0,Car
17525,5360-1,Car
17526,5361-0,Car
17527,5361-1,Car
17528,5362-0,Car
17529,5362-1,Car
17530,5362-2,Car
17531,5363-0,Car
17532,5363-1,Car
17533,5364-0,Car
17534,5364-1,Car
17535,5364-2,Car
17536,5365-0,Car
17537,5365-1,Car
17538,5365-2,Car
17539,5366-0,Car
17540,5366-1,Car
17541,5366-2,Car
17542,5367-0,Car
17543,5367-1,Car
17544,5367-2,Car
17545,5367-3,Car
17546,5367-4,Car
17547,5368-0,Car
17548,5368-1,Car
17549,5368-2,Car
17550,5369-0,Car
17551,5369-1,Car
17552,5369-2,Car
17553,5369-3,Car
17554,5370-0,Car
17555,5370-1,Car
17556,5371-0,Car
17557,5371-1,Car
17558,5371-2,Car
17559,5372-0,Car
17560,5372-1,Car
17561,5372-2,Car
17562,5372-3,Car
17563,5373-0,Car
17564,5373-1,Car
17565,5374-0,Car
17566,5374-1,Car
17567,5375-0,Car
17568,5375-1,Car
17569,5375-2,Car
17570,5375-3,Car
17571,5376-0,Car
17572,5376-1,Car
17573,5377-0,Car
17574,5377-1,Car
17575,5378-0,Car
17576,5378-1,Car
17577,5378-2,Car
17578,5379-0,Car
17579,5379-1,Car
17580,5380-0,Car
17581,5380-1,Car
17582,5380-2,Car
17583,5380-3,Car
17584,5381-0,Car
17585,5381-1,Car
17586,5382-0,Car
17587,5382-1,Car
17588,5382-2,Car
17589,5383-0,Car
17590,5383-1,Car
17591,5383-2,Car
17592,5384-0,Car
17593,5384-1,Car
17594,5385-0,Car
17595,5385-1,Car
17596,5386-0,Car
17597,5386-1,Car
17598,5386-2,Car
17599,5386-3,Car
17600,5387-0,Car
17601,5387-1,Car
17602,5387-2,Car
17603,5387-3,Car
17604,5388-0,Car
17605,5388-1,Car
17606,5388-2,Car
17607,5388-3,Car
17608,5388-4,Car
17609,5389-0,Car
17610,5389-1,Car
17611,5390-0,Car
17612,5390-1,Car
17613,5391-0,Car
17614,5391-1,Car
17615,5391-2,Car
17616,5391-3,Car
17617,5391-4,Car
17618,5392-0,Car
17619,5392-1,Car
17620,5392-2,Car
17621,5393-0,Car
17622,5393-1,Car
17623,5393-2,Car
17624,5393-3,Car
17625,5393-4,Car
17626,5394-0,Car
17627,5394-1,Car
17628,5394-2,Car
17629,5395-0,Car
17630,5395-1,Car
17631,5395-2,Car
17632,5395-3,Car
17633,5396-0,Car
17634,5396-1,Car
17635,5396-2,Car
17636,5396-3,Car
17637,5396-4,Car
17638,5397-0,Car
17639,5397-1,Car
17640,5397-2,Car
17641,5397-3,Car
17642,5397-4,Car
17643,5398-0,Car
17644,5398-1,Car
17645,5399-0,Car
17646,5399-1,Car
17647,5399-2,Car
17648,5400-0,Car
17649,5400-1,Car
17650,5401-0,Car
17651,5401-1,Car
17652,5401-2,Car
17653,5402-0,Car
17654,5402-1,Car
17655,5402-2,Car
17656,5403-0,Car
17657,5403-1,Car
17658,5403-2,Car
17659,5403-3,Car
17660,5403-4,Car
17661,5404-0,Car
17662,5404-1,Car
17663,5404-2,Car
17664,5404-3,Car
17665,5404-4,Car
17666,5405-0,Car
17667,5405-1,Car
17668,5405-2,Car
17669,5405-3,Car
17670,5406-0,Car
17671,5406-1,Car
17672,5407-0,Car
17673,5407-1,Car
17674,5407-2,Car
17675,5408-0,Car
17676,5408-1,Car
17677,5409-0,Car
17678,5409-1,Car
17679,5409-2,Car
17680,5409-3,Car
17681,5409-4,Car
17682,5410-0,Car
17683,5410-1,Car
17684,5410-2,Car
17685,5411-0,Car
17686,5411-1,Car
17687,5412-0,Car
17688,5412-1,Car
17689,5413-0,Car
17690,5413-1,Car
17691,5414-0,Car
17692,5414-1,Car
17693,5415-0,Car
17694,5415-1,Car
17695,5415-2,Car
17696,5415-3,Car
17697,5416-0,Car
17698,5416-1,Car
17699,5416-2,Car
17700,5417-0,Car
17701,5417-1,Car
17702,5418-0,Car
17703,5418-1,Car
17704,5418-2,Car
17705,5418-3,Car
17706,5419-0,Car
17707,5419-1,Car
17708,5419-2,Car
17709,5420-0,Car
17710,5420-1,Car
17711,5420-2,Car
17712,5420-3,Car
17713,5420-4,Car
17714,5421-0,Car
17715,5421-1,Car
17716,5421-2,Car
17717,5421-3,Car
17718,5421-4,Car
17719,5422-0,Car
17720,5422-1,Car
17721,5422-2,Car
17722,5423-0,Car
17723,5423-1,Car
17724,5423-2,Car
17725,5424-0,Car
17726,5424-1,Car
17727,5424-2,Car
17728,5425-0,Car
17729,5425-1,Car
17730,5426-0,Car
17731,5426-1,Car
17732,5427-0,Car
17733,5427-1,Car
17734,5428-0,Car
17735,5428-1,Car
17736,5428-2,Car
17737,5429-0,Car
17738,5429-1,Car
17739,5429-2,Car
17740,5429-3,Car
17741,5430-0,Car
17742,5430-1,Car
17743,5430-2,Car
17744,5430-3,Car
17745,5430-4,Car
17746,5431-0,Car
17747,5431-1,Car
17748,5431-2,Car
17749,5431-3,Car
17750,5431-4,Car
17751,5432-0,Car
17752,5432-1,Car
17753,5432-2,Car
17754,5432-3,Car
17755,5432-4,Car
17756,5433-0,Car
17757,5433-1,Car
17758,5434-0,Car
17759,5434-1,Car
17760,5434-2,Car
17761,5434-3,Car
17762,5435-0,Car
17763,5435-1,Car
17764,5436-0,Car
17765,5436-1,Car
17766,5436-2,Car
17767,5436-3,Car
17768,5436-4,Car
17769,5437-0,Car
17770,5437-1,Car
17771,5438-0,Car
17772,5438-1,Car
17773,5438-2,Car
17774,5439-0,Car
17775,5439-1,Car
17776,5439-2,Car
17777,5440-0,Car
17778,5440-1,Car
17779,5441-0,Car
17780,5441-1,Car
17781,5442-0,Car
17782,5442-1,Car
17783,5443-0,Car
17784,5443-1,Car
17785,5443-2,Car
17786,5444-0,Car
17787,5444-1,Car
17788,5444-2,Car
17789,5445-0,Car
17790,5445-1,Car
17791,5445-2,Car
17792,5445-3,Car
17793,5446-0,Car
17794,5446-1,Car
17795,5446-2,Car
17796,5447-0,Car
17797,5447-1,Car
17798,5447-2,Car
17799,5447-3,Car
17800,5447-4,Car
17801,5448-0,Car
17802,5448-1,Car
17803,5449-0,Car
17804,5449-1,Car
17805,5449-2,Car
17806,5449-3,Car
17807,5449-4,Car
17808,5450-0,Car
17809,5450-1,Car
17810,5450-2,Car
17811,5451-0,Car
17812,5451-1,Car
17813,5451-2,Car
17814,5452-0,Car
17815,5452-1,Car
17816,5452-2,Car
17817,5452-3,Car
17818,5453-0,Car
17819,5453-1,Car
17820,5454-0,Car
17821,5454-1,Car
17822,5454-2,Car
17823,5454-3,Car
17824,5454-4,Car
17825,5455-0,Car
17826,5455-1,Car
17827,5456-0,Car
17828,5456-1,Car
17829,5456-2,Car
17830,5457-0,Car
17831,5457-1,Car
17832,5457-2,Car
17833,5457-3,Car
17834,5457-4,Car
17835,5458-0,Car
17836,5458-1,Car
17837,5458-2,Car
17838,5459-0,Car
17839,5459-1,Car
17840,5459-2,Car
17841,5460-0,Car
17842,5460-1,Car
17843,5461-0,Car
17844,5461-1,Car
17845,5461-2,Car
17846,5462-0,Car
17847,5462-1,Car
17848,5463-0,Car
17849,5463-1,Car
17850,5463-2,Car
17851,5463-3,Car
17852,5463-4,Car
17853,5464-0,Car
17854,5464-1,Car
17855,5464-2,Car
17856,5464-3,Car
17857,5465-0,Car
17858,5465-1,Car
17859,5466-0,Car
17860,5466-1,Car
17861,5466-2,Car
17862,5467-0,Car
17863,5467-1,Car
17864,5467-2,Car
17865,5468-0,Car
17866,5468-1,Car
17867,5468-2,Car
17868,5468-3,Car
17869,5468-4,Car
17870,5469-0,Car
17871,5469-1,Car
17872,5469-2,Car
17873,5469-3,Car
17874,5469-4,Car
17875,5470-0,Car
17876,5470-1,Car
17877,5470-2,Car
17878,5470-3,Car
17879,5470-4,Car
17880,5471-0,Car
17881,5471-1,Car
17882,5472-0,Car
17883,5472-1,Car
17884,5472-2,Car
17885,5472-3,Car
17886,5472-4,Car
17887,5473-0,Car
17888,5473-1,Car
17889,5473-2,Car
17890,5474-0,Car
17891,5474-1,Car
17892,5474-2,Car
17893,5474-3,Car
17894,5474-4,Car
17895,5475-0,Car
17896,5475-1,Car
17897,5476-0,Car
17898,5476-1,Car
17899,5476-2,Car
17900,5477-0,Car
17901,5477-1,Car
17902,5478-0,Car
17903,5478-1,Car
17904,5478-2,Car
17905,5479-0,Car
17906,5479-1,Car
17907,5479-2,Car
17908,5479-3,Car
17909,5479-4,Car
17910,5480-0,Car
17911,5480-1,Car
17912,5481-0,Car
17913,5481-1,Car
17914,5481-2,Car
17915,5481-3,Car
17916,5481-4,Car
17917,5482-0,Car
17918,5482-1,Car
17919,5482-2,Car
17920,5482-3,Car
17921,5482-4,Car
17922,5483-0,Car
17923,5483-1,Car
17924,5484-0,Car
17925,5484-1,Car
17926,5484-2,Car
17927,5484-3,Car
17928,5484-4,Car
17929,5485-0,Car
17930,5485-1,Car
17931,5485-2,Car
17932,5485-3,Car
17933,5485-4,Car
17934,5486-0,Car
17935,5486-1,Car
17936,5486-2,Car
17937,5487-0,Car
17938,5487-1,Car
17939,5487-2,Car
17940,5488-0,Car
17941,5488-1,Car
17942,5488-2,Car
17943,5489-0,Car
17944,5489-1,Car
17945,5489-2,Car
17946,5490-0,Car
17947,5490-1,Car
17948,5490-2,Car
17949,5490-3,Car
17950,5490-4,Car
17951,5491-0,Car
17952,5491-1,Car
17953,5491-2,Car
17954,5491-3,Car
17955,5491-4,Car
17956,5492-0,Car
17957,5492-1,Car
17958,5492-2,Car
17959,5492-3,Car
17960,5492-4,Car
17961,5493-0,Car
17962,5493-1,Car
17963,5494-0,Car
17964,5494-1,Car
17965,5495-0,Car
17966,5495-1,Car
17967,5496-0,Car
17968,5496-1,Car
17969,5496-2,Car
17970,5496-3,Car
17971,5496-4,Car
17972,5497-0,Car
17973,5497-1,Car
17974,5497-2,Car
17975,5498-0,Car
17976,5498-1,Car
17977,5498-2,Car
17978,5498-3,Car
17979,5498-4,Car
17980,5499-0,Car
17981,5499-1,Car
17982,5499-2,Car
17983,5500-0,Car
17984,5500-1,Car
17985,5500-2,Car
17986,5501-0,Car
17987,5501-1,Car
