taz,parkingType,pricingModel,chargingType,numStalls,feeInCents,reservedFor
556,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
494,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
8,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
257,Public,Block,NoCharger,2147483647,0,Any
486,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
386,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
125,Public,Block,Level2(7.2|AC),2147483647,0,Any
10,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
505,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
352,Public,Block,Level1(2.3|AC),2147483647,0,Any
511,Residential,FlatFee,NoCharger,2147483647,0,Any
396,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
183,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
496,Workplace,FlatFee,NoCharger,2147483647,0,Any
376,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
211,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
466,Residential,Block,Level2(7.2|AC),2147483647,0,Any
215,Residential,Block,Level1(2.3|AC),2147483647,0,Any
518,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
413,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
309,Residential,FlatFee,NoCharger,2147483647,0,Any
471,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
580,Workplace,Block,DCFast(50|DC),2147483647,0,Any
388,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
366,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
476,Residential,Block,DCFast(50|DC),2147483647,0,Any
399,Public,Block,Level2(7.2|AC),2147483647,0,Any
216,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
56,Residential,FlatFee,NoCharger,2147483647,0,Any
450,Residential,FlatFee,NoCharger,2147483647,0,Any
415,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
494,Residential,Block,Level1(2.3|AC),2147483647,0,Any
481,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
361,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
32,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
67,Workplace,Block,NoCharger,2147483647,0,Any
239,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
397,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
398,Public,Block,Level1(2.3|AC),2147483647,0,Any
197,Public,Block,Level2(7.2|AC),2147483647,0,Any
329,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
37,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
233,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
314,Residential,Block,DCFast(50|DC),2147483647,0,Any
277,Public,Block,UltraFast(250|DC),2147483647,0,Any
229,Residential,Block,NoCharger,2147483647,0,Any
418,Workplace,FlatFee,NoCharger,2147483647,0,Any
516,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
386,Workplace,FlatFee,NoCharger,2147483647,0,Any
321,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
121,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
482,Residential,Block,Level1(2.3|AC),2147483647,0,Any
174,Workplace,FlatFee,NoCharger,2147483647,0,Any
82,Workplace,Block,DCFast(50|DC),2147483647,0,Any
508,Public,FlatFee,NoCharger,2147483647,0,Any
291,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
255,Workplace,Block,NoCharger,2147483647,0,Any
530,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
449,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
3,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
229,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
509,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
427,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
41,Public,Block,DCFast(50|DC),2147483647,0,Any
272,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
205,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
371,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
172,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
124,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
218,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
375,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
381,Workplace,FlatFee,NoCharger,2147483647,0,Any
295,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
450,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
258,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
217,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
272,Public,Block,Level1(2.3|AC),2147483647,0,Any
3,Public,Block,Level1(2.3|AC),2147483647,0,Any
394,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
551,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
257,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
41,Residential,Block,DCFast(50|DC),2147483647,0,Any
534,Residential,Block,DCFast(50|DC),2147483647,0,Any
304,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
79,Public,Block,Level2(7.2|AC),2147483647,0,Any
397,Residential,Block,Level2(7.2|AC),2147483647,0,Any
277,Residential,Block,Level2(7.2|AC),2147483647,0,Any
278,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
80,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
248,Residential,Block,DCFast(50|DC),2147483647,0,Any
492,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
515,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
486,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
11,Public,Block,DCFast(50|DC),2147483647,0,Any
162,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
286,Residential,Block,DCFast(50|DC),2147483647,0,Any
446,Workplace,Block,DCFast(50|DC),2147483647,0,Any
526,Residential,FlatFee,NoCharger,2147483647,0,Any
221,Residential,FlatFee,NoCharger,2147483647,0,Any
354,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
509,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
362,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
71,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
256,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
445,Residential,Block,Level2(7.2|AC),2147483647,0,Any
359,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
474,Public,Block,NoCharger,2147483647,0,Any
454,Public,Block,NoCharger,2147483647,0,Any
396,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
346,Public,FlatFee,NoCharger,2147483647,0,Any
536,Residential,Block,UltraFast(250|DC),2147483647,0,Any
560,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
548,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
127,Public,Block,Level1(2.3|AC),2147483647,0,Any
110,Public,Block,DCFast(50|DC),2147483647,0,Any
312,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
375,Workplace,Block,NoCharger,2147483647,0,Any
441,Residential,Block,Level2(7.2|AC),2147483647,0,Any
203,Public,Block,Level2(7.2|AC),2147483647,0,Any
124,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
374,Workplace,Block,DCFast(50|DC),2147483647,0,Any
96,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
209,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
551,Workplace,Block,NoCharger,2147483647,0,Any
492,Residential,Block,DCFast(50|DC),2147483647,0,Any
407,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
141,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
12,Workplace,Block,DCFast(50|DC),2147483647,0,Any
53,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
407,Workplace,Block,DCFast(50|DC),2147483647,0,Any
531,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
189,Workplace,Block,NoCharger,2147483647,0,Any
539,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
85,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
373,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
431,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
190,Residential,Block,Level1(2.3|AC),2147483647,0,Any
154,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
493,Workplace,FlatFee,NoCharger,2147483647,0,Any
369,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
520,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
522,Residential,Block,DCFast(50|DC),2147483647,0,Any
268,Public,Block,DCFast(50|DC),2147483647,0,Any
574,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
235,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
208,Residential,FlatFee,NoCharger,2147483647,0,Any
222,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
14,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
79,Public,Block,DCFast(50|DC),2147483647,0,Any
19,Workplace,Block,DCFast(50|DC),2147483647,0,Any
184,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
422,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
126,Public,Block,DCFast(50|DC),2147483647,0,Any
208,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
104,Residential,Block,Level1(2.3|AC),2147483647,0,Any
326,Public,FlatFee,NoCharger,2147483647,0,Any
268,Residential,FlatFee,NoCharger,2147483647,0,Any
42,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
119,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
429,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
420,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
433,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
409,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
445,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
544,Residential,FlatFee,NoCharger,2147483647,0,Any
2,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
19,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
274,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
196,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
92,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
498,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
338,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
286,Workplace,Block,DCFast(50|DC),2147483647,0,Any
374,Residential,Block,NoCharger,2147483647,0,Any
561,Residential,Block,Level1(2.3|AC),2147483647,0,Any
116,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
140,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
447,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
186,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
267,Residential,Block,NoCharger,2147483647,0,Any
209,Workplace,Block,NoCharger,2147483647,0,Any
69,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
406,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
305,Workplace,Block,DCFast(50|DC),2147483647,0,Any
87,Residential,Block,Level2(7.2|AC),2147483647,0,Any
177,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
184,Workplace,FlatFee,NoCharger,2147483647,0,Any
403,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
578,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
485,Public,Block,NoCharger,2147483647,0,Any
130,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
221,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
188,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
279,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
284,Residential,Block,Level2(7.2|AC),2147483647,0,Any
531,Residential,FlatFee,NoCharger,2147483647,0,Any
454,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
34,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
411,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
263,Workplace,FlatFee,NoCharger,2147483647,0,Any
214,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
506,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
505,Residential,FlatFee,NoCharger,2147483647,0,Any
526,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
231,Public,Block,UltraFast(250|DC),2147483647,0,Any
142,Public,Block,NoCharger,2147483647,0,Any
26,Public,Block,UltraFast(250|DC),2147483647,0,Any
246,Workplace,Block,NoCharger,2147483647,0,Any
304,Public,Block,Level2(7.2|AC),2147483647,0,Any
448,Public,Block,Level2(7.2|AC),2147483647,0,Any
424,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
122,Workplace,FlatFee,NoCharger,2147483647,0,Any
487,Public,Block,Level1(2.3|AC),2147483647,0,Any
298,Workplace,Block,NoCharger,2147483647,0,Any
413,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
482,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
301,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
240,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
100,Public,Block,NoCharger,2147483647,0,Any
466,Public,Block,Level2(7.2|AC),2147483647,0,Any
26,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
496,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
541,Residential,FlatFee,NoCharger,2147483647,0,Any
70,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
314,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
16,Public,FlatFee,NoCharger,2147483647,0,Any
255,Residential,Block,DCFast(50|DC),2147483647,0,Any
448,Workplace,FlatFee,NoCharger,2147483647,0,Any
192,Public,Block,NoCharger,2147483647,0,Any
481,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
418,Residential,FlatFee,NoCharger,2147483647,0,Any
24,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
408,Residential,Block,DCFast(50|DC),2147483647,0,Any
544,Residential,Block,DCFast(50|DC),2147483647,0,Any
383,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
465,Workplace,Block,DCFast(50|DC),2147483647,0,Any
558,Residential,Block,Level2(7.2|AC),2147483647,0,Any
425,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
452,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
84,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
200,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
284,Public,Block,Level2(7.2|AC),2147483647,0,Any
317,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
433,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
184,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
526,Residential,Block,DCFast(50|DC),2147483647,0,Any
483,Workplace,Block,NoCharger,2147483647,0,Any
103,Workplace,FlatFee,NoCharger,2147483647,0,Any
212,Workplace,FlatFee,NoCharger,2147483647,0,Any
520,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
115,Residential,Block,DCFast(50|DC),2147483647,0,Any
330,Public,Block,UltraFast(250|DC),2147483647,0,Any
58,Residential,FlatFee,NoCharger,2147483647,0,Any
336,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
438,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
443,Residential,Block,Level1(2.3|AC),2147483647,0,Any
555,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
144,Public,Block,DCFast(50|DC),2147483647,0,Any
292,Residential,Block,Level2(7.2|AC),2147483647,0,Any
28,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
326,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
314,Public,Block,Level1(2.3|AC),2147483647,0,Any
220,Residential,Block,Level1(2.3|AC),2147483647,0,Any
564,Workplace,Block,NoCharger,2147483647,0,Any
370,Residential,Block,UltraFast(250|DC),2147483647,0,Any
436,Public,Block,NoCharger,2147483647,0,Any
63,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
117,Public,Block,DCFast(50|DC),2147483647,0,Any
121,Workplace,FlatFee,Level2(7.2|AC),0,0,RideHailManager
387,Public,Block,UltraFast(250|DC),2147483647,0,Any
176,Workplace,Block,DCFast(50|DC),2147483647,0,Any
479,Workplace,Block,DCFast(50|DC),2147483647,0,Any
296,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
230,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
504,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
420,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
66,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
508,Public,Block,Level2(7.2|AC),2147483647,0,Any
273,Public,Block,NoCharger,2147483647,0,Any
470,Workplace,Block,DCFast(50|DC),2147483647,0,Any
309,Public,Block,DCFast(50|DC),2147483647,0,Any
513,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
225,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
40,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
449,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
532,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
271,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
269,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
419,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
33,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
301,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
414,Public,Block,NoCharger,2147483647,0,Any
22,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
324,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
496,Public,Block,Level2(7.2|AC),2147483647,0,Any
438,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
503,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
340,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
356,Public,Block,Level2(7.2|AC),2147483647,0,Any
356,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
535,Residential,Block,DCFast(50|DC),2147483647,0,Any
407,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
97,Residential,FlatFee,NoCharger,2147483647,0,Any
93,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
286,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
496,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
442,Workplace,Block,NoCharger,2147483647,0,Any
503,Workplace,Block,NoCharger,2147483647,0,Any
523,Public,Block,Level2(7.2|AC),2147483647,0,Any
76,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
86,Workplace,Block,NoCharger,2147483647,0,Any
298,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
552,Residential,Block,NoCharger,2147483647,0,Any
127,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
436,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
378,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
291,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
443,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
365,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
261,Residential,FlatFee,NoCharger,2147483647,0,Any
152,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
153,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
263,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
371,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
180,Residential,FlatFee,NoCharger,2147483647,0,Any
223,Public,Block,UltraFast(250|DC),2147483647,0,Any
7,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
484,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
229,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
494,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
270,Public,Block,NoCharger,2147483647,0,Any
374,Public,Block,NoCharger,2147483647,0,Any
155,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
228,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
442,Public,Block,UltraFast(250|DC),2147483647,0,Any
104,Residential,Block,Level2(7.2|AC),2147483647,0,Any
94,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
121,Public,Block,NoCharger,2147483647,0,Any
274,Residential,Block,Level2(7.2|AC),2147483647,0,Any
76,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
476,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
361,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
92,Public,Block,DCFast(50|DC),2147483647,0,Any
285,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
364,Workplace,Block,NoCharger,2147483647,0,Any
203,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
162,Public,Block,NoCharger,2147483647,0,Any
382,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
26,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
563,Workplace,Block,DCFast(50|DC),2147483647,0,Any
118,Workplace,FlatFee,NoCharger,2147483647,0,Any
191,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
140,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
51,Public,Block,UltraFast(250|DC),2147483647,0,Any
106,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
69,Residential,Block,Level1(2.3|AC),2147483647,0,Any
1,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
445,Residential,FlatFee,NoCharger,2147483647,0,Any
356,Public,FlatFee,Level2(7.2|AC),2147483647,0,Any
285,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
280,Public,Block,Level1(2.3|AC),2147483647,0,Any
218,Workplace,FlatFee,DCFast(50|DC),2147483647,0,Any
417,Residential,Block,Level1(2.3|AC),2147483647,0,Any
566,Workplace,Block,DCFast(50|DC),2147483647,0,Any
305,Residential,Block,Level2(7.2|AC),2147483647,0,Any
503,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
34,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
156,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
69,Public,Block,NoCharger,2147483647,0,Any
493,Residential,Block,UltraFast(250|DC),2147483647,0,Any
337,Public,FlatFee,NoCharger,2147483647,0,Any
229,Residential,Block,Level1(2.3|AC),2147483647,0,Any
133,Workplace,FlatFee,NoCharger,2147483647,0,Any
117,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
422,Public,Block,NoCharger,2147483647,0,Any
281,Residential,Block,Level2(7.2|AC),2147483647,0,Any
460,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
185,Residential,FlatFee,NoCharger,2147483647,0,Any
501,Residential,Block,Level2(7.2|AC),2147483647,0,Any
100,Workplace,FlatFee,NoCharger,2147483647,0,Any
165,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
305,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
284,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
502,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
257,Public,FlatFee,NoCharger,2147483647,0,Any
567,Residential,Block,NoCharger,2147483647,0,Any
471,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
254,Workplace,Block,DCFast(50|DC),2147483647,0,Any
496,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
34,Public,Block,DCFast(50|DC),2147483647,0,Any
10,Public,FlatFee,NoCharger,2147483647,0,Any
409,Residential,FlatFee,Level1(2.3|AC),2147483647,0,Any
306,Workplace,FlatFee,Level1(2.3|AC),2147483647,0,Any
257,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
149,Residential,Block,NoCharger,2147483647,0,Any
37,Residential,FlatFee,NoCharger,2147483647,0,Any
312,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
191,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
389,Residential,Block,Level2(7.2|AC),2147483647,0,Any
58,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
216,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
555,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
155,Public,FlatFee,NoCharger,2147483647,0,Any
550,Public,Block,UltraFast(250|DC),2147483647,0,Any
432,Public,FlatFee,Level1(2.3|AC),2147483647,0,Any
184,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
226,Workplace,Block,NoCharger,2147483647,0,Any
468,Public,Block,NoCharger,2147483647,0,Any
503,Public,Block,DCFast(50|DC),2147483647,0,Any
37,Residential,Block,Level2(7.2|AC),2147483647,0,Any
479,Workplace,FlatFee,DCFast(50|DC),0,0,RideHailManager
383,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
86,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
9,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
536,Workplace,Block,NoCharger,2147483647,0,Any
439,Residential,FlatFee,NoCharger,2147483647,0,Any
415,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
540,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
371,Residential,FlatFee,DCFast(50|DC),2147483647,0,Any
43,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
347,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
304,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
310,Residential,FlatFee,Level2(7.2|AC),2147483647,0,Any
436,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
358,Residential,Block,UltraFast(250|DC),2147483647,0,Any
188,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
218,Workplace,Block,Level1(2.3|AC),2147483647,0,Any
478,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
439,Public,Block,UltraFast(250|DC),2147483647,0,Any
248,Workplace,FlatFee,Level2(7.2|AC),2147483647,0,Any
517,Public,Block,DCFast(50|DC),2147483647,0,Any
10,Workplace,Block,NoCharger,2147483647,0,Any
433,Residential,Block,UltraFast(250|DC),2147483647,0,Any
207,Residential,Block,DCFast(50|DC),2147483647,0,Any
155,Residential,Block,Level2(7.2|AC),2147483647,0,Any
173,Workplace,Block,Level2(7.2|AC),2147483647,0,Any
283,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
301,Public,FlatFee,UltraFast(250|DC),2147483647,0,Any
464,Workplace,FlatFee,NoCharger,2147483647,0,Any
198,Workplace,FlatFee,UltraFast(250|DC),0,0,RideHailManager
94,Public,FlatFee,NoCharger,2147483647,0,Any
282,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
471,Residential,Block,Level1(2.3|AC),2147483647,0,Any
179,Public,FlatFee,DCFast(50|DC),2147483647,0,Any
118,Residential,FlatFee,NoCharger,2147483647,0,Any
217,Residential,FlatFee,UltraFast(250|DC),2147483647,0,Any
414,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
430,Residential,Block,UltraFast(250|DC),2147483647,0,Any
568,Residential,Block,Level1(2.3|AC),2147483647,0,Any
60,Residential,Block,Level1(2.3|AC),2147483647,0,Any
346,Workplace,FlatFee,UltraFast(250|DC),2147483647,0,Any
33,Workplace,Block,UltraFast(250|DC),2147483647,0,Any
124,Residential,Block,NoCharger,2147483647,0,Any
